document_family,document_title,release,source_file,heading_line_number,section,detail_code,message_id,toc_message_name,toc_message_version,toc_page,detail_message_name,detail_message_version,direction,description,related_message_ids,functional_content_excerpt,has_functional_content,version_conflict_with_catalog,source_heading_line
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,359,1.5.1,L2I1,01000,Verify Employee Info Response,2,12,Verify Employee Info Response,2,office_to_locomotive,This message is sent to the Locomotive to report the verification status of employee data sent to the Office in the Verify Employee Info Request (02000) message.,"02000,02050,02061","Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad to which the employee information verification request was sent, left justified space filled Verification Status 1 Enumeration 0 - Not used 1 - Employee info verified 2 - Employee info not verified Employee Identifier Length 1 Numeric String length of the Employee Identifier up to 8 characters Employee Identifier Variable Alphanumeric Employee identifier Employee First Name Size 1 Numeric Size of employee first name up to 20 characters Employee First Name Variable Alphabetic Employee first name Employee Middle Initial Size 1 Numeric Size of employee middle initial up to 1 character Employee Middle Initial Variable Alphabetic Employee middle initial Employee Last Name Size 1 Numeric Size of employee last name up to 32 characters Employee Last Name Variable Alphabetic Employee Last Name Size of Reason Text 1 Numeric Size of text following up to 45 characters Reason Text Variable Printable ASCII Text describing reason employee info was not verified",True,False,1.5.1 L2I1 (01000) Verify Employee Info Response - Version 2
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,394,1.5.2,L2I2,01001,Train ID List,1,13,Train ID List,1,office_to_locomotive,This message is sent to the Locomotive to provide a list of train symbols to which the Locomotive is assigned. It is sent in reponse to the Request Train ID List (02001) message.,02001,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad to which the train ID list request was sent, left justified space filled Number of Train IDs 1 Numeric Number of train IDs (0 -> 12) For each Train ID Repeated as per ‘Number of Train IDs’ Train ID Length 1 Numeric Train ID length up to 30 characters Train ID Variable Alphanumeric Train ID with length as defined in ‘Train ID Length’ field",True,False,1.5.2 L2I2 (01001) Train ID List - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,413,1.5.3,L2I3,01003,Request Selected Train ID,1,14,Request Selected Train ID,1,office_to_locomotive,Sent from the Office to the Locomotive to request the Selected Train ID ( 02003) message.,,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad requesting the train ID, left justified space filled",True,False,1.5.3 L2I3 (01003) Request Selected Train ID - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,428,1.5.4,L2I4,01004,Confirmation of Selected Train ID,2,15,Confirmation of Selected Train ID,2,office_to_locomotive,Sent from the Office to the Locomotive to confirm receipt of the Selected Train ID ( 02003) message.,,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad to which the selected train ID message was sent, left justified space filled",True,False,1.5.4 L2I4 (01004) Confirmation of Selected Train ID - Version 2
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,442,1.5.5,L2I5,01005,Configuration Version List,3,16,Configuration Version List,3,office_to_locomotive,Sent from the Office to the Locomotive to provide information on the Locomotive configuration versions. This message is sent in response to the Configuration Version List Request (02005) message.,02005,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad to which the configuration version list request was sent, left justified space filled Number of Repositories 1 Numeric Number of repositories (1 -> 4) For each Repository Repeated as per ‘Number of Repositories’ Repository Name Length 1 Numeric String length of the repository name up to 50 characters Repository Name Variable Printable ASCII Repository name Number of Fileset Versions 1 Numeric Number of preferred or acceptable versions for the repository (0 -> 10) For each Fileset Version Fileset Version Length 1 Numeric String length of the version up to 20 characters Fileset Version Variable Printable ASCII Version string Fileset MD5 4 Numeric First four bytes of the MD5 hash over the fileset Fileset Status 1 Enumeration 0 - Not Used 1 - Preferred 2 - Acceptable Configuration Version List CRC 4 CRC-32 CRC over all of the above fields",True,False,1.5.5 L2I5 (01005) Configuration Version List - Version 3
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,478,1.5.6,L2I7,01007,Train Subdivision/District List,3,17,Train Subdivision/District List,3,office_to_locomotive,This message is sent to the Locomotive to provide a list of PTC subdivisions/districts for which the Locomotive needs mandatory directives. It is sent in response to the Request Train Subdivision/District List (02007) message. It is also sent unsolicited if the Office receives a change in the train subdivision/district list to distribute to the Locomotive. The Locomotive confirms receipt of an unsolicited message with the Confirmation of Train Subdivision/District List (02008) message.,"01021,02007,02008","Field Size (Bytes) Type Description Reason for Sending 1 Enumeration 0 - Not used 1 - Solicited 2 - Unsolicited THIS FIELD IS NOT INCLUDED IN THE CRC Subdivision / District List (02008) message should be directed (0 -> 65535) see design notes below THIS FIELD IS NOT INCLUDED IN THE CRC Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad providing the list of subdivisions/districts, left justified space filled Number of PTC Subdivisions / Districts 1 Numeric Number of PTC subdivisions/districts in the Subdivision/District list up to 99 For each PTC Subdivision / District Repeated as per ‘Number of PTC Subdivisions / Districts’ Track Data Version 4 Numeric Track Data version for subdivision/district CRC around Track Data 4 CRC-32 CRC-32 around the Track Data CRC 4 CRC-32 The CRC applies to all the fields from the ‘Railroad SCAC’ through ‘CRC around Track Data’",True,False,1.5.6 L2I7 (01007) Train Subdivision/District List - Version 3
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,520,1.5.7,L2I8,01010,Command/Confirm Locomotive System State,1,19,Command/Confirm Locomotive System State,1,office_to_locomotive,This message is sent to the Locomotive either unsolicited in order to command the Locomotive to become non-controlling or in response to the Locomotive System State (02010) message to confirm receipt of the message.,02010,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad commanding/confirming the locomotive system state, left justified space filled Reason for Sending 1 Enumeration 0 - Not used 1 - Command locomotive system state to Non-controlling 2 - Confirm receipt of 02010 message",True,False,1.5.7 L2I8 (01010) Command/Confirm Locomotive System State - Version 1
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,538,1.5.8,L2I9,01011,Confirmation of Departure Test Report,2,20,Confirmation of Departure Test Report,2,office_to_locomotive,"This message is sent from Office to the Locomotive to confirm receipt of the Departure Test Report ( 02011) message and to provide, if possible, a text description of the departure test location.",,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad to which the departure test was reported, left justified space filled Departure Test Location Text Length 1 Numeric Size of text following up to 45 characters Departure Test Location Text Variable Printable ASCII Text description of departure test location",True,False,1.5.8 L2I9 (01011) Confirmation of Departure Test Report - Version 2
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,560,1.5.9,L2I10,01020,Confirmation of Poll Registration,2,21,Confirmation of Poll Registration,2,office_to_locomotive,Sent by the Office to the Locomotive to confirm receipt of the Poll Registration ( 02020) message.,,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad to which the poll registration was sent, left justified space filled Reason for Sending 1 Enumeration 0 - Not Used 1 - Confirm receipt of valid poll registration 2 - NAK - invalid subdivision/district list 3 - NAK - invalid subdivision/district ID 5 - NAK - Other Track Data Version 4 Numeric Track Data version for subdivision/district CRC around Track Data 4 CRC-32 CRC-32 around the Track Data Poll Rate 1 Numeric Specified poll rate for the subdivision in minutes (3->60)",True,False,1.5.9 L2I10 (01020) Confirmation of Poll Registration - Version 2
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,588,1.5.10,L2I11,01021,Office Segment Poll,3,22,Office Segment Poll,3,office_to_locomotive,Sent by the Office to the Locomotive to provide information on the current set of mandatory directives and track data for one or more subdivisions / districts and the status of control points for which the Locomotive has registered within those subdivisions / districts. The Locomotive registers for polls for a specific subdivision / district with the Poll Registration ( 02020) message. The Locomotive registers for control point status with the Control Point Request (02090).,02090,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad to which the poll registration was sent, left justified space filled Train Subdivision/District List CRC 4 CRC-32 CRC calculated over the train subdivision/district list received in the Train Subdivision/District List message Configuration Version List CRC 4 CRC-32 CRC calculated over the list of configuration versions in the 01005 message Number of PTC Subdivisions / Districts 1 Numeric Number of PTC subdivisions or districts up to 99 For each PTC Subdivision / District Repeated as per ‘Number of PTC Subdivisions / Districts’ Office state 1 Enumeration 0 - Not used 1 - Explicit 2 - Non-explicit 3 - Synchronizing 4 - No CAD support Dataset CRC 4 CRC-32 CRC calculated over track data and all mandatory directive datasets and text for the subdivision / district which are expected to be onboard Number of Site Device IDs 1 Numeric Number of wayside site device IDs in the subdivision / district for which the locomotive is registered for updates up to 99 For each Site Device ID Repeated as per ‘Number of Site Device IDs’ Site Name 40 Printable ASCII Wayside site name Site Device ID 40 Printable ASCII Waysite site device identifier Device Type 1 Enumeration 0 - Not Used 1 - Signal 2 - Switch Device Status 1 Enumeration 0 - Unknown / Invalid 1 - Normal / Stop 2 - Reverse / Not Stop Release 2.11.1 10/26/2012",True,False,1.5.10 L2I11 (01021) Office Segment Poll - Version 3
office_locomotive,PTC Office-Locomotive Segment ICD,2.11.1,exports\manuals\icd_training\Office-Locomotive_Segment_ICD__2.11.1_.txt,668,1.5.11,L2I12,01022,Current Dataset List,2,24,Current Dataset List,2,office_to_locomotive,Sent to the Locomotive to provide the current list of mandatory directives and track data that should be onboard for a given subdivision / district. This message is sent in response to the Request Current Dataset List ( 02022) message.,,"Field Size (Bytes) Type Description Railroad SCAC 4 Alphanumeric Railroad SCAC of the railroad that operates the subdivision / district, left justified space filled Number of Authorities 1 Numeric 0 -> 99 Number of authorities For each authority Repeated as per ‘Number of Authorities’ CRC around Authority Dataset 4 CRC-32 CRC-32 around the Authority data Number of Bulletins 1 Numeric 0 -> 255 Number of bulletins For each bulletin Repeated as per ‘Number of Bulletins CRC around Bulletin Dataset 4 CRC-32 CRC-32 around the Bulletin data Track Data Version 4 Numeric Track Data version for PTC subdivision / district CRC around Track Data 4 CRC-32 CRC-32 around the Track Data",True,False,1.5.11 L2I12 (01022) Current Dataset List - Version 2
