"UID","ControlPoint","Name","Type","LX","LY","RX","RY","LeftLink","RightLink","LeftAltLink","RightAltLink","AltLinkOne","AltLinkTwo","Codeline","PIND","PCTL","SIND","SCTL","TIND","TCTL","LeftLimitRange","RightLimitRange","LeftLimitMPRange","RightLimitMPRange","AuthorityType","TrkName","LeftLimitName","RightLimitName","TerritoryAssignment","Subdivision","SlottingTK","TrackLength","DeviceBlocking","FieldBlocking","FoulTime","TrackPermit","TrackTime","Traffic","FBZ","FBK","TimeZone","TrackLock","TrackLockBit","TrackUID","OSReporting","GraphicGroup","ScreenRegion","LossOfShunt","FBZ2","FBK2","ReleaseTrainIDTrack","DisallowTNTOnSplit","BlueFlag","OCS","TrackSpeeds","PassRedSignalAlertOff","Notes","SlotFieldTraffic","PTCBlockID","RefuseOpposingAuthoritiesFromLeft","RefuseOpposingAuthoritiesFromRight","AllowOpposingAuthorityCreationToLeft","AllowOpposingAuthorityCreationToRight","HoldingSignalSlottingTrack","HoldingSignalOSLeftBoundReporting","HoldingSignalOSRightBoundReporting","OverrideLeftTrafficCheck","OverrideRightTrafficCheck","TrackBlockingReferences","MatchMode","MilePostSuffix","TurnOutTrack","AltLinkThree","AltLinkFour","HAZMATAlarming","FoulingTrackSPMS","RouteName","RouteBlocking","TrackIntegrityZone","TrackIntegrityZoneUID","TrackIntegrityZoneName","TIZMonitorModeTimeOut","AuthorityConfirmationRequired","AlternateTrackNames","AlternateTrackAbbreviation","AllowMainTrackEntrance","MainTrackEntrancePoints","AllowForceOperationsToTWC","EnableAbsolutePermissiveBlock","AbsolutePermissiveBlockPTCUID","LineSegmentGroupUID","DerailmentDetectorEnabled","DerailmentDetectorIndBit","DerailmentDetectorCtlBit","DerailmentDetectorInhibited","MilepostPrefix","AdditionalReferenceUID","EnablePositionReporting","TrackNameAlias","EnableNonControlledSiding","EnableControlledSiding","DisallowLeftSignalRequestOnOccupancy","DisallowRightSignalRequestOnOccupancy","TrackSpeedAverage","TrackSpeedMaximum","TrackElevationAverage","TrackElevationMaximum","TrackElevationAscending","TrackSpeedMaximumFreight","TrackSpeedMaximumPassengar","QIND","QCTL","PTCTrackType","JointControl","TMPSEnabled","TMPSCircuitName","TMPSLinkLeft","TMPSLinkRight","TMPSLinkAlt1","TMPSLinkAlt2","TMPSLinkAlt3","TMPSLinkAlt4","LatitudeLeft","LongitudeLeft","LatitudeRight","LongitudeRight","ForceIgnoreTrainDirectionChange","SuppressAuthorityRelease","TrackWarrantEnforcementEnabled","RailroadUniqueIdentifierName","DisallowBulletin","DisallowEntryExitSelection","LocationName1","LocationValue1","LocationName2","LocationValue2","ExcludeFromPTCSegments","DisallowTrainTypes","LeftDarkAreaFlag","LeftDarkShelfTrack","RightDarkAreaFlag","RightDarkShelfTrack","ManualInterlocking","EATCEnable"
"100178","100005","4WCAK","T","1275","215","1305","215","100165","100695","0","0","0","0","5","24;1;100005;0005","0;1;100005;0005","0;1;100005;0005","0;1;100005;0005","0;1;100005;0005","0;1;100005;0005","0","0","221.6289","221.8541","CTC","SM YARD LEAD","CP STUART","CP MESA","100","2","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","4","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","True","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","STUARTMESAYARDLEAD","False","False","False","False","0","0","0","0","False","0","0","","0;1;100005;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100180","100025","1TK","T","1025","685","1060","685","100184","100187","0","0","0","0","5","9;1;100025;0005","0;1;100025;0005","0;1;100025;0005","0;1;100025;0005","0;1;100025;0005","0;1;100025;0005","0","0","247.7724","247.7817","CTC","MAIN","WEST LIMITS CP TORREY","EAST LIMITS CP TORREY","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","13","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MAIN","False","False","False","False","0","0","0","0","False","0","0","0;0;0;0","0;1;100025;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100181","100025","1TK","T","1060","685","1125","685","100187","100185","0","0","0","0","5","9;1;100025;0005","0;1;100025;0005","0;1;100025;0005","0;1;100025;0005","0;1;100025;0005","0;1;100025;0005","0","0","247.7817","247.9024","CTC","MAIN","WEST LIMITS CP TORREY","EAST LIMITS CP TORREY","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","13","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MAIN","False","False","False","False","0","0","0","0","False","0","0","0;0;0;0","0;1;100025;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100182","100025","1TK","T","1060","685","1100","645","100187","100183","0","0","0","0","5","9;1;100025;0005","0;1;100025;0005","0;1;100025;0005","0;1;100025;0005","0;1;100025;0005","0;1;100025;0005","0","0","247.7817","247.8","CTC","MAIN","WEST LIMITS CP TORREY","EAST LIMITS CP TORREY","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","13","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","True","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","TO","False","False","False","False","0","0","0","0","False","0","0","0;0;0;0","0;1;100025;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100183","100025","1TK","T","1100","645","1125","645","100182","100186","0","0","0","0","5","9;1;100025;0005","0;1;100025;0005","0;1;100025;0005","0;1;100025;0005","0;1;100025;0005","0;1;100025;0005","0","0","247.8","247.9024","CTC","MAIN","WEST LIMITS CP TORREY","EAST LIMITS CP TORREY","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","12","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","True","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","TO","False","False","False","False","0","0","0","0","False","0","0","0;0;0;0","0;1;100025;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100189","100001","EAK","T","15","175","85","175","0","100121","0","0","0","0","5","4;1;100001;0005","0;1;100001;0005","0;1;100001;0005","0;1;100001;0005","0;1;100001;0005","0;1;100001;0005","0","0","209.1186","209.1186","CTC","MAIN","NOTHING","CP SONGS","100","2","False","0","True","False","True","False","False","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","4","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","True","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","NOTHING","False","False","False","False","0","0","0","0","False","0","0","","0;1;100001;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100246","100012","TK","T","85","425","120","425","100250","100253","0","0","0","0","5","2;1;100012;0005","0;1;100012;0005","0;1;100012;0005","0;1;100012;0005","0;1;100009;0005","0;1;100012;0005","0","0","225.9512","225.9539","CTC","MAIN","WEST LIMITS CP SHELL","EAST LIMITS CP SHELL","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","8","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MAIN","False","False","False","False","0","0","0","0","False","0","0","","0;1;100012;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100247","100012","TK","T","120","425","185","425","100253","100251","0","0","0","0","5","2;1;100012;0005","0;1;100012;0005","0;1;100012;0005","0;1;100012;0005","0;1;100006;0005","0;1;100012;0005","0","0","225.9539","226.0239","CTC","MAIN","WEST LIMITS CP SHELL","EAST LIMITS CP SHELL","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","8","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MAIN","False","False","False","False","0","0","0","0","False","0","0","","0;1;100012;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100248","100012","TK","T","120","425","160","465","100253","100249","0","0","0","0","5","2;1;100012;0005","0;1;100012;0005","0;1;100012;0005","0;1;100012;0005","0;1;100009;0005","0;1;100012;0005","0","0","225.9539","226","CTC","MAIN","WEST LIMITS CP SHELL","EAST LIMITS CP SHELL","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","8","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","True","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","TO","False","False","False","False","0","0","0","0","False","0","0","","0;1;100012;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100249","100012","TK","T","160","465","185","465","100248","100252","0","0","0","0","5","2;1;100012;0005","0;1;100012;0005","0;1;100012;0005","0;1;100012;0005","0;1;100009;0005","0;1;100012;0005","0","0","226","226.024","CTC","MAIN","WEST LIMITS CP SHELL","EAST LIMITS CP SHELL","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","9","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","True","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","TO","False","False","False","False","0","0","0","0","False","0","0","","0;1;100012;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100254","100012","WAAK","T+","185","425","260","425","100251","100705","0","0","0","0","5","4;1;100012;0005","0;1;100012;0005","4;1;100011;0005","0;1;100012;0005","0;1;100009;0005","0;1;100012;0005","0","0","226.0239","226.475","CTC","MT1","CP SHELL","CP PACIFIC","100","2","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","8","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT1","False","False","False","False","0","0","0","0","False","0","0","","0;1;100012;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100255","100013","4EAK","T","185","465","385","465","100252","100258","0","0","0","0","5","31;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100009;0005","0;1;100013;0005","0","0","226.024","226.639","CTC","MT2","CP SHELL","CP ESCONDIDO JCT","100","2","False","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","False","1","9","0","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT2","False","False","False","False","0","0","0","0","False","0","0","","0;1;100013;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100259","100013","1TK","T","385","425","465","425","100257","100275","0","0","0","0","5","11;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0","0","226.639","226.7037","CTC","MT1","WEST LIMITS CP ESCONDIDO JCT","EAST LIMITS CP ESCONDIDO JCT","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","8","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT1","False","False","False","False","0","0","0","0","False","0","0","","0;1;100013;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
"100261","100013","3TK","T","385","465","425","465","100258","100286","0","0","0","0","5","13;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0;1;100013;0005","0","0","226.639","226.6472","CTC","MT2","WEST LIMITS CP ESCONDIDO JCT","EAST LIMITS CP ESCONDIDO JCT","100","2","True","0","True","False","True","False","True","True","0;0;0;0|","0;0;0;0","PACIFIC","False","0;0;0;0","0","True","1","9","10","0;0;0;0|","0;0;0;0","False","False","False","False","40|30|20|10","False","NONE","False","0","False","False","False","False","False","False","False","False","False","","False","","False","0","0","False","False","ROUTE NAME","False","False","0","","450","False","","","False","","False","False","0","","False","0;0;0;0","0;0;0;0",,"",,"False","MT2","False","False","False","False","0","0","0","0","False","0","0","","0;1;100013;0005","NONE","False","False","","0","0","0","0","0","0","0","0","0","0","False","False","False","","False","False","","","","","False","","False",,"False",,"False","False"
