"WordType","CDLNNumber","CSNumber","CPNumber","BPAssignment","Mnemonic","LongName","BitType","UID","CodeLineName","CodeLineLimits","LegacyType","SessionProtocol","NormalCodeserverName","StandbyCodeserverName","PacketSwitchPName","PacketSwitchSName","StationName","ControlAddress","IndicationAddress","NumberOfControls","NumberOfIndications","WaysideATCSAddress","WaysideEMPAddress","ControlPointName","PTCSiteName","SubdivisionUID","SubdivisionName","TerritoryAssignment"
"C","12","1","200006","44","BLANK","BLANK CONTROL","NONE","F3F251CF-952F-4B0E-BF9F-FB98C0331A55","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"C","12","1","200006","45","BLANK","BLANK CONTROL","NONE","D1F068AB-D48A-4446-83B6-83C8EB8C68E8","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"C","12","1","200006","46","BLANK","BLANK CONTROL","NONE","C3E806B5-B963-4C5C-82AF-FD1547F2217E","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"C","12","1","200006","47","BLANK","BLANK CONTROL","NONE","736B8A83-C960-40DC-AB36-884E1906C701","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"C","12","1","200006","48","BLANK","BLANK CONTROL","NONE","D863D607-886B-4FFB-A1FA-A8DDD873CC59","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","1","BLANK","BLANK","None","6484E1A5-5A21-4511-8E6D-5040B22D09F8","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","2","BLANK","BLANK INDICATION","None","4BA36626-A7AC-4F66-8638-C7F4240FA00F","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","3","R1EGK","SIGNAL CLEAR","None","69F1679B-0611-491B-B527-D6601499604D","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","4","R1EGNK","RELEASE TRAIN","None","F22C9000-9AF2-4657-8A04-290C0043B377","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","5","R2EGK","SIGNAL CLEAR","None","5AA343F3-7265-4C52-89F0-E5088333B196","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","6","R2EGNK","RELEASE TRAIN","None","C93637AA-0468-40E3-96EE-4786B61B0A1C","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","7","R1ETEK","SIGNAL CLEAR","None","1AE79C96-0E4C-46AD-A166-18E2AA89F555","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","8","R2ETEK","SIGNAL CLEAR","None","36695913-B8C4-4D80-9253-E8A229C7F660","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","9","1RSTK","1RSTK","None","324A7EDC-964C-415B-8107-4D71B26B5496","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","10","2RSTK","2RSTK","None","50A390C3-0596-42B7-909C-6F0850507ECE","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","11","1041BK","1041BK","None","3A823304-C451-4740-92B6-61C4024F13E1","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","12","1043BK","1043BK","None","5369CF50-D664-4919-87AC-641B50C8B102","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","13","1042BK","1042BK","None","8986003D-699D-4B6F-874F-02F000C43D3D","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","14","1044BK","1044BK","None","95F1571D-B0D4-417B-9950-12FB073688EA","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","15","BLANK","BLANK INDICATION","None","DE49E108-C09E-4886-83EA-4218CAD4D063","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","16","BLANK","BLANK INDICATION","None","47D56ADB-1B7A-49AF-9E4F-F15BD20C387D","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","17","1041POK","POWER OFF INDICATION","None","95A96F80-7170-432B-8A12-50C2C688A721","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","18","1041DOK","ILLEGAL ENTRY INDICATION","None","CD42B0A5-20ED-4AE7-89AA-5C608C3E525A","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","19","1041MOK","MANUAL OPERATE INDICATION","None","C64B5C34-743E-4EB9-9BBE-9F167122A9AE","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","20","1041LOK","LIGHT OUT INDICATION","None","62336D16-F662-4E19-A547-40735C8D71FF","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","21","BLANK","BLANK INDICATION","NONE","41FD18A0-2C0C-42B2-9C2B-B42E2533FBBC","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","22","BLANK","BLANK INDICATION","NONE","FE5B9CF7-9437-400F-97B6-A9B9B7C3172D","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","23","BLANK","BLANK INDICATION","NONE","144DE126-E04D-4CA1-86D1-22936BDFFD17","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","24","BLANK","BLANK INDICATION","NONE","8B05C30D-5EBD-4B8F-938D-B499860C54DC","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","25","BLANK","BLANK INDICATION","NONE","AA81B85A-6EAD-41B7-AC33-FA0E7792394B","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","26","BLANK","BLANK INDICATION","NONE","855C7703-B76E-4ACB-A96E-46CA5E143D0C","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","27","BLANK","BLANK INDICATION","NONE","A643A825-4D3B-41CF-971A-17E73A1E6C81","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","28","BLANK","BLANK INDICATION","NONE","EFA57BD6-D202-452E-BA8E-4D07DA062060","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","29","BLANK","BLANK INDICATION","NONE","40B194B3-FC70-4A1A-A86E-E0386868F4CF","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","30","BLANK","BLANK INDICATION","NONE","B4254C42-2041-4FED-82B6-D9496929A069","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","31","BLANK","BLANK INDICATION","NONE","C495B83C-890E-4DF5-A806-5177C5F9EA51","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","32","BLANK","BLANK INDICATION","NONE","6E383286-AEDC-4CE2-9E8D-DE4E8EC474C0","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","33","BLANK","BLANK INDICATION","NONE","07E3D2C3-D6D5-4323-BBBC-B71D417E8BD3","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","34","BLANK","BLANK INDICATION","NONE","A1266EC5-05A9-47F4-BB9F-A3E25A269DCB","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","35","BLANK","BLANK INDICATION","NONE","B0B7F40A-7EF6-4908-AC94-0370AD642C7E","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","36","BLANK","BLANK INDICATION","NONE","50470625-8AE4-4137-9930-10F06A70F3E8","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","37","BLANK","BLANK INDICATION","NONE","E3F054A5-1586-410D-B5A6-664D8E708FB6","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","38","BLANK","BLANK INDICATION","NONE","C8C8BC90-A701-4EF2-A74A-9D18EE7D083F","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","39","BLANK","BLANK INDICATION","NONE","8F019E37-8523-4D88-B750-1C043BC7570E","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","40","BLANK","BLANK INDICATION","NONE","4C32A690-F6DA-4F5F-AA68-2009A43783D6","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","41","BLANK","BLANK INDICATION","NONE","60DDC246-346E-472A-BA00-89C259D2F8BD","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","42","BLANK","BLANK INDICATION","NONE","EFE87AC6-F401-4204-BBC9-EF00C1C1F7D0","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","43","BLANK","BLANK INDICATION","NONE","9A4050D4-2C09-4BEA-B558-FCEC949E4E79","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","44","BLANK","BLANK INDICATION","NONE","44F81EAD-6DEB-4A04-9311-E4782BB7EA88","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","45","BLANK","BLANK INDICATION","NONE","A4C86C40-BC32-4732-A25A-CCF35FC98C2B","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","46","BLANK","BLANK INDICATION","NONE","972C9472-79D0-47D3-8F2A-E2AF42C492F4","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","47","BLANK","BLANK INDICATION","NONE","F0DCF180-08D3-464E-8144-20D020EEE79B","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"I","12","1","200006","48","BLANK","BLANK INDICATION","NONE","B446E95D-F6E6-4C8D-B9A7-7FE77324FE29","CDLN-12","RANCHO STATION","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","RANCHO","36","36","48","48",,,"RANCHO","","1","ESCONDIDO","200"
"C","13","1","200007","1","1NWS","1 NORMAL SWITCH CONTROL","None","B651BE30-779C-4890-90D3-78D48651ACCF","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","2","1RWS","1 REVERSE SWITCH CONTROL","None","FDE8CD54-D7AF-4993-AB89-48EC78B0AA28","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","3","EGHS","EASTBOUND SIGNAL CONTROL","None","EE7F4436-1BE3-4AC9-8774-797B08A52A6E","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","4","WGHS","WESTBOUND SIGNAL CONTROL","None","083F3BCD-CAFE-4CFD-A4BD-3DF15358CB7A","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","5","BLANK","BLANK CONTROL","None","3804B5A9-1ACC-46EB-AE03-DA091AD114F9","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","6","BLANK","BLANK CONTROL","None","0298C7C3-3F44-4BDC-879E-ADA2DDD058DB","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","7","EGNS","TRAIN READY","None","79AB8E98-58CF-4E50-9C02-87DAE113C32B","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","8","BLANK","BLANK CONTROL","NONE","4A845057-538C-4279-809E-42E2E7AE40CE","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","9","BLANK","BLANK CONTROL","NONE","42F4697F-3A16-4287-9AE9-2BD56D0308B5","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","10","BLANK","BLANK CONTROL","NONE","7B991813-097A-4573-BBBA-D07E7AD7E115","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","11","BLANK","BLANK CONTROL","NONE","88ED374D-EBB8-4A93-962A-F58291C87B77","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","12","BLANK","BLANK CONTROL","NONE","33C704C3-8E69-4E2F-9DCC-690859B3E2D6","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","13","BLANK","BLANK CONTROL","NONE","E1987971-0920-4877-93BE-BDEC0C71BD44","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","14","BLANK","BLANK CONTROL","NONE","29556C28-2A6A-4EDC-9AC5-F910827D9F83","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","15","BLANK","BLANK CONTROL","NONE","73CFA1A9-E76A-4A16-B2CA-42ADC6D3883A","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","16","BLANK","BLANK CONTROL","NONE","C9C1B980-E8B9-418C-9543-2CEEF2D5094D","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","17","BLANK","BLANK CONTROL","NONE","68795AA6-0F51-4C08-9374-EBFA4D573C51","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","18","BLANK","BLANK CONTROL","NONE","43566E06-A5E8-4F74-B1A7-BF8FDCDB40C2","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","19","BLANK","BLANK CONTROL","NONE","4C033230-1170-4EF1-B5E8-678F59087A31","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","20","BLANK","BLANK CONTROL","NONE","374A13BE-B012-482F-8436-FBC077E5C348","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","21","BLANK","BLANK CONTROL","NONE","618A92A1-90EB-4328-818C-E7C87BF20F95","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","22","BLANK","BLANK CONTROL","NONE","9AB3E3D4-B492-45F0-84D5-B8710275AC67","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","23","BLANK","BLANK CONTROL","NONE","0C2A15E7-6581-45B9-80A3-9A4B33064B5F","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","24","BLANK","BLANK CONTROL","NONE","2967C482-36C3-49D3-97FA-849435BBA4A3","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","25","BLANK","BLANK CONTROL","NONE","94B3C7D9-43F8-46FF-A084-1F9081AEFE5D","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","26","BLANK","BLANK CONTROL","NONE","4EE67052-007C-4C44-A7A1-156056F817CA","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","27","BLANK","BLANK CONTROL","NONE","B666F3AE-33B1-4D8A-8454-170B024EA738","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","28","BLANK","BLANK CONTROL","NONE","5E238312-C1D2-4459-B01E-19FE020D4EDA","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","29","BLANK","BLANK CONTROL","NONE","7FBAFDEB-3E77-4799-9262-85AA8FFE352B","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","30","BLANK","BLANK CONTROL","NONE","F17579A8-097E-443F-8051-A151597AD5DB","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","31","BLANK","BLANK CONTROL","NONE","4BCA9237-00EF-4F82-8695-122064711427","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","32","BLANK","BLANK CONTROL","NONE","1740AC28-025F-4DF7-A3CE-A94462AE3820","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","33","BLANK","BLANK CONTROL","NONE","4A045F4F-5336-4440-8F79-9B326507CF82","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","34","BLANK","BLANK CONTROL","NONE","06EBAEB1-E1E4-4171-8B0B-F01E821C792F","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","35","BLANK","BLANK CONTROL","NONE","0CD8C12E-2E7A-44B8-BB91-7F956F56182D","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","36","BLANK","BLANK CONTROL","NONE","DDA7DD0E-0261-491C-BEAC-BE38CEDA0AE9","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","37","BLANK","BLANK CONTROL","NONE","DA1E14DE-2B5C-4E6B-83F1-5275897CCECD","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
"C","13","1","200007","38","BLANK","BLANK CONTROL","NONE","1E771F15-BCDC-412F-9401-BF78E4511939","CDLN-13","CP SCHOOL","GENESYS","GENESYS","CODE-01A","CODE-01B","NONE","NONE","SCHOOL","34","34","48","48",,,"SCHOOL","","1","ESCONDIDO","200"
