"component_family","component_uid","parent_control_point_uid","component_name","component_secondary_name","component_detail_name","component_codeline","reference_column","reference_value"
"control_point","200016","200016","MISSY","NULL","","20","CPIND13","0;0;200016;1"
"control_point","200016","200016","MISSY","NULL","","20","CPIND2","9;1;200016"
"control_point","200016","200016","MISSY","NULL","","20","CPIND3","12;1;200016"
"control_point","200016","200016","MISSY","NULL","","20","CPIND4","10;1;200016"
"control_point","200016","200016","MISSY","NULL","","20","CPIND5","0;1;200016"
"control_point","200016","200016","MISSY","NULL","","20","CPIND6","0;1;200016"
"control_point","200016","200016","MISSY","NULL","","20","CPIND7","0;1;200016"
"control_point","200016","200016","MISSY","NULL","","20","CPIND8","0;1;200016"
"control_point","200016","200016","MISSY","NULL","","20","CPIND9","0;1;200016"
"control_point","200016","200016","MISSY","NULL","","20","ScadaAlarmReportingIndicationBit","0;1;200016"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPCTL1","0;1;200017"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPCTL10","0;0;0;0"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPCTL11","0;0;0;0"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPCTL12","0;0;0;0"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPCTL13","0;0;0;0"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPCTL2","0;1;200017"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPCTL3","0;1;200017"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPCTL4","0;1;200017"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPCTL5","0;1;200017"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPCTL6","0;0;0;0"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPCTL7","0;0;0;0"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPCTL8","0;0;0;0"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPCTL9","0;0;0;0"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPIND1","19;1;200017"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPIND10","0;1;200017"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPIND11","0;0;200017;1"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPIND12","0;0;200017;1"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPIND13","0;0;200017;1"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPIND2","17;1;200017"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPIND3","20;1;200017"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPIND4","18;1;200017"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPIND5","0;1;200017"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPIND6","0;1;200017"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPIND7","0;1;200017"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPIND8","0;1;200017"
"control_point","200017","200017","LOOP WEST","NULL","","22","CPIND9","0;1;200017"
"control_point","200017","200017","LOOP WEST","NULL","","22","ScadaAlarmReportingIndicationBit","0;1;200017"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPCTL1","0;1;200019"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPCTL10","0;0;0;0"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPCTL11","0;0;0;0"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPCTL12","0;0;0;0"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPCTL13","0;0;0;0"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPCTL2","0;1;200019"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPCTL3","0;1;200019"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPCTL4","0;1;200019"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPCTL5","0;1;200019"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPCTL6","0;0;0;0"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPCTL7","0;0;0;0"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPCTL8","0;0;0;0"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPCTL9","0;0;0;0"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPIND1","12;1;200019"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPIND10","0;1;200019"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPIND11","0;0;200019;1"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPIND12","0;0;200019;1"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPIND13","0;0;200019;1"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPIND2","10;1;200019"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPIND3","13;1;200019"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPIND4","11;1;200019"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPIND5","0;1;200019"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPIND6","0;1;200019"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPIND7","0;1;200019"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPIND8","0;1;200019"
"control_point","200019","200019","LOOP EAST","NULL","","24","CPIND9","0;1;200019"
"control_point","200019","200019","LOOP EAST","NULL","","24","ScadaAlarmReportingIndicationBit","0;1;200019"
"control_point","200020","200020","SHELLY","NULL","","23","CPCTL1","0;1;200020"
"control_point","200020","200020","SHELLY","NULL","","23","CPCTL10","0;0;0;0"
"control_point","200020","200020","SHELLY","NULL","","23","CPCTL11","0;0;0;0"
"control_point","200020","200020","SHELLY","NULL","","23","CPCTL12","0;0;0;0"
"control_point","200020","200020","SHELLY","NULL","","23","CPCTL13","0;0;0;0"
"control_point","200020","200020","SHELLY","NULL","","23","CPCTL2","0;1;200020"
"control_point","200020","200020","SHELLY","NULL","","23","CPCTL3","0;1;200020"
"control_point","200020","200020","SHELLY","NULL","","23","CPCTL4","0;1;200020"
"control_point","200020","200020","SHELLY","NULL","","23","CPCTL5","0;1;200020"
"control_point","200020","200020","SHELLY","NULL","","23","CPCTL6","0;0;0;0"
"control_point","200020","200020","SHELLY","NULL","","23","CPCTL7","0;0;0;0"
"control_point","200020","200020","SHELLY","NULL","","23","CPCTL8","0;0;0;0"
"control_point","200020","200020","SHELLY","NULL","","23","CPCTL9","0;0;0;0"
"control_point","200020","200020","SHELLY","NULL","","23","CPIND1","12;1;200020"
"control_point","200020","200020","SHELLY","NULL","","23","CPIND10","0;1;200020"
"control_point","200020","200020","SHELLY","NULL","","23","CPIND11","0;0;200020;1"
"control_point","200020","200020","SHELLY","NULL","","23","CPIND12","0;0;200020;1"
"control_point","200020","200020","SHELLY","NULL","","23","CPIND13","0;0;200020;1"
"control_point","200020","200020","SHELLY","NULL","","23","CPIND2","10;1;200020"
"control_point","200020","200020","SHELLY","NULL","","23","CPIND3","13;1;200020"
"control_point","200020","200020","SHELLY","NULL","","23","CPIND4","11;1;200020"
"control_point","200020","200020","SHELLY","NULL","","23","CPIND5","0;1;200020"
"control_point","200020","200020","SHELLY","NULL","","23","CPIND6","0;1;200020"
"control_point","200020","200020","SHELLY","NULL","","23","CPIND7","0;1;200020"
"control_point","200020","200020","SHELLY","NULL","","23","CPIND8","0;1;200020"
"control_point","200020","200020","SHELLY","NULL","","23","CPIND9","0;1;200020"
"control_point","200020","200020","SHELLY","NULL","","23","ScadaAlarmReportingIndicationBit","0;1;200020"
"control_point","200025","200025","NORDAHL","NULL","","25","CPCTL1","0;1;200025"
"control_point","200025","200025","NORDAHL","NULL","","25","CPCTL10","0;0;0;0"
"control_point","200025","200025","NORDAHL","NULL","","25","CPCTL11","0;0;0;0"
"control_point","200025","200025","NORDAHL","NULL","","25","CPCTL12","0;0;0;0"
"control_point","200025","200025","NORDAHL","NULL","","25","CPCTL13","0;0;0;0"
"control_point","200025","200025","NORDAHL","NULL","","25","CPCTL2","0;1;200025"
"control_point","200025","200025","NORDAHL","NULL","","25","CPCTL3","0;1;200025"
"control_point","200025","200025","NORDAHL","NULL","","25","CPCTL4","0;1;200025"
"control_point","200025","200025","NORDAHL","NULL","","25","CPCTL5","0;1;200025"
"control_point","200025","200025","NORDAHL","NULL","","25","CPCTL6","0;0;0;0"
"control_point","200025","200025","NORDAHL","NULL","","25","CPCTL7","0;0;0;0"
"control_point","200025","200025","NORDAHL","NULL","","25","CPCTL8","0;0;0;0"
"control_point","200025","200025","NORDAHL","NULL","","25","CPCTL9","0;0;0;0"
"control_point","200025","200025","NORDAHL","NULL","","25","CPIND1","13;1;200025"
"control_point","200025","200025","NORDAHL","NULL","","25","CPIND10","0;1;200025"
"control_point","200025","200025","NORDAHL","NULL","","25","CPIND11","0;0;200025;1"
"control_point","200025","200025","NORDAHL","NULL","","25","CPIND12","0;0;200025;1"
"control_point","200025","200025","NORDAHL","NULL","","25","CPIND13","0;0;200025;1"
"control_point","200025","200025","NORDAHL","NULL","","25","CPIND2","11;1;200025"
"control_point","200025","200025","NORDAHL","NULL","","25","CPIND3","14;1;200025"
"control_point","200025","200025","NORDAHL","NULL","","25","CPIND4","12;1;200025"
"control_point","200025","200025","NORDAHL","NULL","","25","CPIND5","0;1;200025"
"control_point","200025","200025","NORDAHL","NULL","","25","CPIND6","0;1;200025"
"control_point","200025","200025","NORDAHL","NULL","","25","CPIND7","0;1;200025"
"control_point","200025","200025","NORDAHL","NULL","","25","CPIND8","0;1;200025"
"control_point","200025","200025","NORDAHL","NULL","","25","CPIND9","0;1;200025"
"control_point","200025","200025","NORDAHL","NULL","","25","ScadaAlarmReportingIndicationBit","0;1;200025"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPCTL1","0;1;200026"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPCTL10","0;0;0;0"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPCTL11","0;0;0;0"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPCTL12","0;0;0;0"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPCTL13","0;0;0;0"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPCTL2","0;1;200026"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPCTL3","0;1;200026"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPCTL4","0;1;200026"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPCTL5","0;1;200026"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPCTL6","0;0;0;0"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPCTL7","0;0;0;0"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPCTL8","0;0;0;0"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPCTL9","0;0;0;0"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPIND1","0;1;200026"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPIND10","0;1;200026"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPIND11","0;0;200026;26"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPIND12","0;0;200026;26"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPIND13","0;0;200026;26"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPIND2","0;1;200026"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPIND3","0;1;200026"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPIND4","0;1;200026"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPIND5","0;1;200026"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPIND6","0;1;200026"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPIND7","0;1;200026"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPIND8","0;1;200026"
"control_point","200026","200026","HOLDOUT","NULL","","26","CPIND9","0;1;200026"
"control_point","200026","200026","HOLDOUT","NULL","","26","ScadaAlarmReportingIndicationBit","0;1;200026"
"control_point","200027","200027","YARD","NULL","","27","CPCTL1","0;1;200027"
"control_point","200027","200027","YARD","NULL","","27","CPCTL10","0;0;0;0"
"control_point","200027","200027","YARD","NULL","","27","CPCTL11","0;0;0;0"
"control_point","200027","200027","YARD","NULL","","27","CPCTL12","0;0;0;0"
"control_point","200027","200027","YARD","NULL","","27","CPCTL13","0;0;0;0"
"control_point","200027","200027","YARD","NULL","","27","CPCTL2","0;1;200027"
"control_point","200027","200027","YARD","NULL","","27","CPCTL3","0;1;200027"
"control_point","200027","200027","YARD","NULL","","27","CPCTL4","0;1;200027"
"control_point","200027","200027","YARD","NULL","","27","CPCTL5","0;1;200027"
"control_point","200027","200027","YARD","NULL","","27","CPCTL6","0;0;0;0"
"control_point","200027","200027","YARD","NULL","","27","CPCTL7","0;0;0;0"
"control_point","200027","200027","YARD","NULL","","27","CPCTL8","0;0;0;0"
"control_point","200027","200027","YARD","NULL","","27","CPCTL9","0;0;0;0"
"control_point","200027","200027","YARD","NULL","","27","CPIND1","27;1;200027"
"control_point","200027","200027","YARD","NULL","","27","CPIND10","0;1;200027"
"control_point","200027","200027","YARD","NULL","","27","CPIND11","0;0;200027;1"
"control_point","200027","200027","YARD","NULL","","27","CPIND12","0;0;200027;1"
"control_point","200027","200027","YARD","NULL","","27","CPIND13","0;0;200027;1"
"control_point","200027","200027","YARD","NULL","","27","CPIND2","25;1;200027"
"control_point","200027","200027","YARD","NULL","","27","CPIND3","27;1;200027"
"control_point","200027","200027","YARD","NULL","","27","CPIND4","26;1;200027"
"control_point","200027","200027","YARD","NULL","","27","CPIND5","0;1;200027"
"control_point","200027","200027","YARD","NULL","","27","CPIND6","0;1;200027"
"control_point","200027","200027","YARD","NULL","","27","CPIND7","0;1;200027"
"control_point","200027","200027","YARD","NULL","","27","CPIND8","0;1;200027"
"control_point","200027","200027","YARD","NULL","","27","CPIND9","0;1;200027"
"control_point","200027","200027","YARD","NULL","","27","ScadaAlarmReportingIndicationBit","0;1;200027"
"control_point","200028","200028","AVO","NULL","","28","CPCTL1","0;1;200028"
"control_point","200028","200028","AVO","NULL","","28","CPCTL10","0;0;0;0"
"control_point","200028","200028","AVO","NULL","","28","CPCTL11","0;0;0;0"
"control_point","200028","200028","AVO","NULL","","28","CPCTL12","0;0;0;0"
"control_point","200028","200028","AVO","NULL","","28","CPCTL13","0;0;0;0"
"control_point","200028","200028","AVO","NULL","","28","CPCTL2","0;1;200028"
"control_point","200028","200028","AVO","NULL","","28","CPCTL3","0;1;200028"
"control_point","200028","200028","AVO","NULL","","28","CPCTL4","0;1;200028"
"control_point","200028","200028","AVO","NULL","","28","CPCTL5","0;1;200028"
"control_point","200028","200028","AVO","NULL","","28","CPCTL6","0;0;0;0"
"control_point","200028","200028","AVO","NULL","","28","CPCTL7","0;0;0;0"
"control_point","200028","200028","AVO","NULL","","28","CPCTL8","0;0;0;0"
"control_point","200028","200028","AVO","NULL","","28","CPCTL9","0;0;0;0"
"control_point","200028","200028","AVO","NULL","","28","CPIND1","0;1;200028"
"control_point","200028","200028","AVO","NULL","","28","CPIND10","0;1;200028"
"control_point","200028","200028","AVO","NULL","","28","CPIND11","0;0;200028;28"
"control_point","200028","200028","AVO","NULL","","28","CPIND12","0;0;200028;28"
"control_point","200028","200028","AVO","NULL","","28","CPIND13","0;0;200028;28"
"control_point","200028","200028","AVO","NULL","","28","CPIND2","0;1;200028"
"control_point","200028","200028","AVO","NULL","","28","CPIND3","0;1;200028"
"control_point","200028","200028","AVO","NULL","","28","CPIND4","0;1;200028"
"control_point","200028","200028","AVO","NULL","","28","CPIND5","0;1;200028"
"control_point","200028","200028","AVO","NULL","","28","CPIND6","0;1;200028"
"control_point","200028","200028","AVO","NULL","","28","CPIND7","0;1;200028"
"control_point","200028","200028","AVO","NULL","","28","CPIND8","0;1;200028"
"control_point","200028","200028","AVO","NULL","","28","CPIND9","0;1;200028"
"control_point","200028","200028","AVO","NULL","","28","ScadaAlarmReportingIndicationBit","0;1;200028"
"misc_device","100992","100001","SUPERVISORY CONTROL","ArrowRight","ERQK;-16711936","5","CPCTL1","0;1;100001;"
"misc_device","100992","100001","SUPERVISORY CONTROL","ArrowRight","ERQK;-16711936","5","CPCTL2","0;1;100001;"
"misc_device","100992","100001","SUPERVISORY CONTROL","ArrowRight","ERQK;-16711936","5","CPCTL3","0;1;100001;"
"misc_device","100992","100001","SUPERVISORY CONTROL","ArrowRight","ERQK;-16711936","5","CPIND1","11;1;100001;0005"
"misc_device","100992","100001","SUPERVISORY CONTROL","ArrowRight","ERQK;-16711936","5","CPIND2","0;1;100001;0005"
"misc_device","100992","100001","SUPERVISORY CONTROL","ArrowRight","ERQK;-16711936","5","CPIND3","0;1;100001;0005"
