"WordType","CDLNNumber","CPNumber","CSNumber","BPAssignment","Mnemonic","LongName","BitType","UID"
"C","15","200010","1","19","BLANK","BLANK CONTROL","NONE","0D957B00-AC8A-4C86-9289-65CDCFBB54E4"
"I","15","200010","1","19","BLANK","BLANK INDICATION","None","E590BDEB-5CA2-4E38-A6A1-B894C154E41E"
"C","15","200010","1","20","BLANK","BLANK CONTROL","NONE","632C2E27-42C4-4DFC-BFFA-56AFA1655249"
"I","15","200010","1","20","BLANK","BLANK INDICATION","None","63821569-6225-4A66-BEEF-D54D00E8B0DE"
"C","15","200010","1","21","BLANK","BLANK CONTROL","NONE","1EF7EE60-234A-4D7E-9194-B5FE3216F273"
"I","15","200010","1","21","BLANK","BLANK INDICATION","None","D936261F-771F-4B34-B39A-923C8E717E9F"
"C","15","200010","1","22","BLANK","BLANK CONTROL","NONE","008F9304-FE09-47A8-A369-F4C97FB320DB"
"I","15","200010","1","22","BLANK","BLANK INDICATION","None","D9EA2B6C-153F-4CB1-AC73-2FF5A1AC2982"
"C","15","200010","1","23","BLANK","BLANK CONTROL","NONE","B973942D-6266-4F98-BF83-32447A439F56"
"I","15","200010","1","23","BLANK","BLANK INDICATION","None","F3E616DD-8796-4E6E-9AD8-1E8D315EA255"
"C","15","200010","1","24","BLANK","BLANK CONTROL","NONE","03F93045-C010-4CD6-B9D1-A8ECD028AFB1"
"I","15","200010","1","24","BLANK","BLANK INDICATION","None","9DA6A684-B3FB-482B-8906-BD4AE362DF75"
"C","15","200010","1","25","BLANK","BLANK CONTROL","NONE","286051D7-FC4D-4946-B0BB-93028146D78D"
"I","15","200010","1","25","1082POK","1082POK","None","294499D7-C915-4A81-805D-CC4CED960EAF"
"C","15","200010","1","26","BLANK","BLANK CONTROL","NONE","8FE3A9E4-9880-4288-A28E-F9F7501C6219"
"I","15","200010","1","26","1082DOK","1082DOK","None","CC9364AD-C0B8-41C4-A2F0-E042B0FEC69B"
"C","15","200010","1","27","BLANK","BLANK CONTROL","NONE","DA1226AC-F343-426E-9D4A-840EFF7EE6A5"
"I","15","200010","1","27","1085POK","1085POK","None","B059448B-85B1-4B59-B282-4CA1E011251B"
"C","15","200010","1","28","BLANK","BLANK CONTROL","NONE","76EC4C8D-D6DA-49AE-BCA1-8A0C61A3B370"
"I","15","200010","1","28","1085DOK","1085DOK","None","44FB7A82-DCC8-4831-A41B-E34048D19268"
"C","15","200010","1","29","BLANK","BLANK CONTROL","NONE","CC8A92EB-AB27-4E79-909D-FC8E6D96B019"
"I","15","200010","1","29","1088POK","1088POK","None","441AD2CD-35F9-42E0-BBFD-D2322DA35A43"
"C","15","200010","1","30","BLANK","BLANK CONTROL","NONE","5B372F6E-6721-43D8-B7E0-B4B9022AF252"
"I","15","200010","1","30","1088DOK","1088DOK","None","15A0ADCF-8596-4D14-A081-A7901B9DE2A6"
"C","15","200010","1","31","BLANK","BLANK CONTROL","NONE","CD6E217D-DFA8-45C5-9784-36FC5B95E56D"
"I","15","200010","1","31","BLANK","BLANK INDICATION","None","45EA7DD2-F977-47DE-A1B5-049CD9B6EF84"
"C","15","200010","1","32","BLANK","BLANK CONTROL","NONE","CF204B1B-F44E-412F-83A6-D7B201776977"
"I","15","200010","1","32","BLANK","BLANK INDICATION","NONE","7485C1F7-4BD9-4A66-9AEC-844F2A4A780B"
"C","15","200010","1","33","BLANK","BLANK CONTROL","NONE","743523EC-15CB-42FE-92FC-0716EDEA9C8B"
"I","15","200010","1","33","BLANK","BLANK INDICATION","NONE","58D3F351-D6B0-45CF-AABB-3C027FF2EB0A"
"C","15","200010","1","34","BLANK","BLANK CONTROL","NONE","20EB0C02-D062-49D6-8E11-13D36340B24C"
"I","15","200010","1","34","BLANK","BLANK INDICATION","NONE","A52FF09B-7E9F-4CF2-9923-802FB6D849FB"
"C","15","200010","1","35","BLANK","BLANK CONTROL","NONE","1D1F296A-3E19-4AEF-9665-6F0887A631C2"
"I","15","200010","1","35","BLANK","BLANK INDICATION","NONE","2C719AEE-9D22-4886-A4D2-5ED1C279CD5E"
"C","15","200010","1","36","BLANK","BLANK CONTROL","NONE","47373AE8-2CBD-4DAF-B2E9-E573DDF8EA0D"
"I","15","200010","1","36","BLANK","BLANK INDICATION","NONE","4F5D1C6C-B1C5-4434-9927-16DD3905EC28"
"C","15","200010","1","37","BLANK","BLANK CONTROL","NONE","5F0499B5-8E9C-440D-B1C2-E7888C8A9851"
"I","15","200010","1","37","BLANK","BLANK INDICATION","NONE","2CEF1F9D-B6ED-46F5-9B90-FA552AFDEA89"
"C","15","200010","1","38","BLANK","BLANK CONTROL","NONE","4884BDAE-82CE-4876-97D0-64EC14D965A6"
"I","15","200010","1","38","BLANK","BLANK INDICATION","NONE","AED6C2F0-A94B-4793-8741-62C27DF496B5"
"C","15","200010","1","39","BLANK","BLANK CONTROL","NONE","44DE9AB9-5628-415C-BC2C-545FA8F33BFE"
"I","15","200010","1","39","BLANK","BLANK INDICATION","NONE","1F6CB157-BC8C-43F8-99DC-C48FF2C979C8"
"C","15","200010","1","40","BLANK","BLANK CONTROL","NONE","B8F9548F-E657-40AB-ACB4-4A37C7ED2009"
"I","15","200010","1","40","BLANK","BLANK INDICATION","NONE","CF8F0FA9-87B6-478C-843C-FFA1D52468AA"
"C","15","200010","1","41","BLANK","BLANK CONTROL","NONE","187114CE-0941-471D-B358-A8E336A9BD72"
"I","15","200010","1","41","BLANK","BLANK INDICATION","NONE","30052D44-99BC-4087-9DB0-9AD8F4430EB1"
"C","15","200010","1","42","BLANK","BLANK CONTROL","NONE","BEF4268D-A7F5-4899-B812-455933D18061"
"I","15","200010","1","42","BLANK","BLANK INDICATION","NONE","F22ABE6C-0B9A-4C45-B28E-FD6A28B65884"
"C","15","200010","1","43","BLANK","BLANK CONTROL","NONE","310A65A2-F554-4405-AD7E-E1A3103095C4"
"I","15","200010","1","43","BLANK","BLANK INDICATION","NONE","A7E2FCD6-27F5-4E4E-81A8-CEB40DEF5D27"
"C","15","200010","1","44","BLANK","BLANK CONTROL","NONE","60EDC059-AA39-474C-91DC-C110328F9C45"
"I","15","200010","1","44","BLANK","BLANK INDICATION","NONE","4E5FF3D2-5D64-4655-A85A-257FD1DBC601"
"C","15","200010","1","45","BLANK","BLANK CONTROL","NONE","6C0657A3-6935-4346-98A6-95DF33C12630"
"I","15","200010","1","45","BLANK","BLANK INDICATION","NONE","571A3AA3-168E-4F32-8E8B-D98F57877A94"
"C","15","200010","1","46","BLANK","BLANK CONTROL","NONE","131096CB-A2E8-47E9-B00F-9911F1FF6D2F"
"I","15","200010","1","46","BLANK","BLANK INDICATION","NONE","7FC2C5AF-5F0A-4F05-B735-8E3636D759E9"
"C","15","200010","1","47","BLANK","BLANK CONTROL","NONE","26690955-28AD-4255-AD63-CA182D719BE4"
"I","15","200010","1","47","BLANK","BLANK INDICATION","NONE","ECD4F48C-2860-4F29-86F8-E143BCECEFE6"
"C","15","200010","1","48","BLANK","BLANK CONTROL","NONE","2E3F8AD2-8ECD-4566-9C68-6C960A7567FD"
"I","15","200010","1","48","BLANK","BLANK INDICATION","NONE","160F41B8-8307-41F1-AEE3-9377496AF6B1"
"C","16","200011","1","1","BLANK","BLANK CONTROL","None","72FE04F4-90CB-43E5-957D-B8F667668AA4"
"I","16","200011","1","1","BLANK","BLANK INDICATION","None","9311D08D-BDA6-40A3-AE0D-27DEA96F7604"
"C","16","200011","1","2","BLANK","BLANK CONTROL","None","6FDDA204-AC04-41BA-92BF-2EE82FD161FB"
"I","16","200011","1","2","BLANK","BLANK INDICATION","None","6FB35490-C316-4BBD-A588-E49E1195349D"
"C","16","200011","1","3","V1EGHS","SIGNAL CLEAR","None","9C0AF9B5-BEFC-459A-B0CE-80F8C5EFF525"
"I","16","200011","1","3","V1EGK","SIGNAL CLEAR","None","DB01BE8D-B8B3-4E8A-A823-E6D2C9F139AF"
"C","16","200011","1","4","V1EGNS","TRAIN READY","None","A5F4C91B-033A-4637-87B0-EDCCCE123C22"
"I","16","200011","1","4","V1EGNK","RELEASE TRAIN","None","D28FD4DB-AE25-4E07-BBB5-2D8976C949A5"
"C","16","200011","1","5","V2EGHS","SIGNAL CLEAR","None","09130121-9DAC-4982-A943-D299EEAA0450"
"I","16","200011","1","5","V2EGK","SIGNAL CLEAR","None","78E326C1-5D04-4FDE-A261-F712FB24D20A"
"C","16","200011","1","6","V2EGNS","TRAIN READY","None","8E337048-2AE4-4DD2-A9B6-5BB1E83E3A78"
"I","16","200011","1","6","V2EGNK","RELEASE TRAIN","None","D2B7DFC2-083D-47BA-9035-3101B4B1F197"
"C","16","200011","1","7","BLANK","BLANK CONTROL","None","19E2236A-1EE9-46BB-990B-0ED611C390FE"
"I","16","200011","1","7","V1ETEK","SIGNAL CLEAR","None","D286ECCB-3C84-4DF0-A4E4-865702B129F9"
"C","16","200011","1","8","BLANK","BLANK CONTROL","None","5696FC50-CABA-40FE-8310-E9C11C42A0A8"
"I","16","200011","1","8","V2ETEK","SIGNAL CLEAR","None","29E1A38D-6283-4D50-8174-73916551BDA3"
"C","16","200011","1","9","BLANK","BLANK CONTROL","None","01EA8A5F-8702-47F2-BE86-22ECB473367F"
"I","16","200011","1","9","BLANK","BLANK INDICATION","None","ACEA1A91-4A8E-408C-9455-2638215D4D65"
"C","16","200011","1","10","BLANK","BLANK CONTROL","None","9F892E79-33D7-4BE5-A82D-BF8F1644F3DB"
"I","16","200011","1","10","1VSTK","1VSTK","None","08B0784C-FB21-4014-8816-108CB8D47630"
"C","16","200011","1","11","BLANK","BLANK CONTROL","None","72120BA8-5795-4353-A6D5-479D9F538D85"
"I","16","200011","1","11","2VSTK","2VSTK","None","AD949978-D302-44F3-BFEB-0227A17B091D"
"C","16","200011","1","12","BLANK","BLANK CONTROL","None","495C4412-E3EE-4455-965B-EE3B6EF90EB4"
"I","16","200011","1","12","1091BK","1091BK","None","F1AC188D-9379-4B70-9F86-F8178CE91A11"
"C","16","200011","1","13","BLANK","BLANK CONTROL","None","C3BA79AF-C80C-435F-908E-C69ABE21E2A5"
"I","16","200011","1","13","1093BK","1093BK","None","B283DBC2-A2C3-4836-933A-CC569AB593EB"
"C","16","200011","1","14","BLANK","BLANK CONTROL","None","A5C41B1E-1801-423C-ADA8-EF6A42EB4701"
"I","16","200011","1","14","BLANK","BLANK INDICATION","None","138A5E9B-BC97-4673-B787-4039E96DF009"
"C","16","200011","1","15","BLANK","BLANK CONTROL","None","581260B1-9DBA-4E21-984C-112AF13A2F85"
"I","16","200011","1","15","BLANK","BLANK INDICATION","None","948D56EE-1D22-4761-9E55-2595413BDF29"
"C","16","200011","1","16","BLANK","BLANK CONTROL","None","7428FCCD-1F64-40CD-8E1B-B93A838E8966"
"I","16","200011","1","16","BLANK","BLANK INDICATION","None","1DF1EA46-8790-4E79-B9BB-61A05597F5A5"
"C","16","200011","1","17","BLANK","BLANK CONTROL","None","09BB83E3-801E-48C8-900C-18F5DB7DB5B4"
"I","16","200011","1","17","BLANK","BLANK","None","DD42DEAE-BBBE-4B7A-B463-AF55C387437B"
"C","16","200011","1","18","BLANK","BLANK CONTROL","NONE","AE44B6C1-5D20-40AF-BA14-A22B3737485F"
"I","16","200011","1","18","1091POK","POWER OFF INDICATION","None","6967D940-B435-4AD6-B8C2-9B9BBC63F5ED"
"C","16","200011","1","19","BLANK","BLANK CONTROL","NONE","30D579AD-9CC8-4607-8B42-63D78E07979D"
"I","16","200011","1","19","1091DOK","ILLEGAL ENTRY INDICATION","None","EF93D00B-C347-4265-B0B7-BDE0D292FD40"
"C","16","200011","1","20","BLANK","BLANK CONTROL","NONE","E6F067A5-836F-4E4E-A2B1-90AE7CC98C57"
"I","16","200011","1","20","1092POK","1092POK","None","6543DC65-BD54-4A03-96D9-F3C691F2B336"
"C","16","200011","1","21","BLANK","BLANK CONTROL","NONE","15FBB3A8-52BD-4D03-8242-12155843150D"
"I","16","200011","1","21","1092DOK","1092DOK","None","9AEF2C01-CB16-4F1C-8F9A-4F8013996BAB"
"C","16","200011","1","22","BLANK","BLANK CONTROL","NONE","C6FFA0E5-BE0D-4B55-8FFF-BFC37C47C102"
"I","16","200011","1","22","1092MOK","1092MOK","None","801518B3-02E6-4A09-92D1-CAE36288C2D3"
"C","16","200011","1","23","BLANK","BLANK CONTROL","NONE","20DB4CB6-E418-4FCF-882F-FDF702FF4EAC"
"I","16","200011","1","23","1092LOK","1092LOK","None","5A7F7DA6-12FD-450A-8210-57F22E13D275"
"C","16","200011","1","24","BLANK","BLANK CONTROL","NONE","C0CA110C-33CF-458E-994C-3A372E999061"
"I","16","200011","1","24","BLANK","BLANK INDICATION","None","1AC14183-605A-4769-84CB-6495E8B91AB4"
"C","16","200011","1","25","BLANK","BLANK CONTROL","NONE","E3D4723D-E249-42A0-B679-F8A7130D22FD"
"I","16","200011","1","25","","BLANK","None","A36D740A-BA03-43C3-A486-9C8BC32232F6"
"C","16","200011","1","26","BLANK","BLANK CONTROL","NONE","64CB95DF-5123-40D9-9B95-B1CC920BB6FE"
"I","16","200011","1","26","1093POK","1093POK","None","794BF10A-4D3E-40D5-BADA-0B4BDCF68FBC"
"C","16","200011","1","27","BLANK","BLANK CONTROL","NONE","3FAEAC4B-392D-424C-AD92-C4AC60782EF1"
"I","16","200011","1","27","1093DOK","1093DOK","None","965FD61C-7257-487A-AB18-FA181161BFD0"
"C","16","200011","1","28","BLANK","BLANK CONTROL","NONE","1FE16109-8DE2-4604-A5AC-4C37FF98C5AB"
"I","16","200011","1","28","BLANK","BLANK INDICATION","None","60A909B5-54F9-46DE-B9C3-5D063A45BE71"
"C","16","200011","1","29","BLANK","BLANK CONTROL","NONE","78D5CA15-1766-47D8-A694-3A0C907FCC4A"
"I","16","200011","1","29","1094BK","1094BK","None","47A415F0-2242-4CF6-B1C1-B5F1132819CB"
"C","16","200011","1","30","BLANK","BLANK CONTROL","NONE","ABE2ECF6-E08C-4ADC-A705-6BA02C5B3061"
"I","16","200011","1","30","1096BK","1096BK","None","CB524BD1-4831-46AF-9DEE-0E8B36D77F42"
"C","16","200011","1","31","BLANK","BLANK CONTROL","NONE","244E554B-2D80-4CD8-B5CF-7C7CA6422271"
"I","16","200011","1","31","BLANK","BLANK INDICATION","NONE","E42DDE6E-EB14-4E0A-B624-BB96BB73258A"
"C","16","200011","1","32","BLANK","BLANK CONTROL","NONE","6C94DA8E-E808-4F24-937D-962FC019B2DD"
"I","16","200011","1","32","BLANK","BLANK INDICATION","NONE","03EBFCC8-55DA-44A4-9884-DA7A2BBF11F7"
"C","16","200011","1","33","BLANK","BLANK CONTROL","NONE","C4E13EE9-CB6A-40A7-8334-2DC78BAFCB8A"
"I","16","200011","1","33","BLANK","BLANK INDICATION","NONE","88889C91-01DD-4F3C-BF5F-13C8C953C79D"
"C","16","200011","1","34","BLANK","BLANK CONTROL","NONE","14B9F1DC-1463-4C57-88EB-A46EA8FE72D7"
"I","16","200011","1","34","BLANK","BLANK INDICATION","NONE","394D9889-D996-494E-ACFC-AD0C35CEC72E"
"C","16","200011","1","35","BLANK","BLANK CONTROL","NONE","F1CC9698-2916-48D0-9A6D-06F3924C1899"
"I","16","200011","1","35","BLANK","BLANK INDICATION","NONE","8E98F02B-8F2B-4635-91AF-A6F4B971F212"
"C","16","200011","1","36","BLANK","BLANK CONTROL","NONE","143F1AA7-23AE-465B-AEE0-CD627D35906F"
"I","16","200011","1","36","BLANK","BLANK INDICATION","NONE","D750805C-A8F1-4A15-AD94-6E71BA829096"
"C","16","200011","1","37","BLANK","BLANK CONTROL","NONE","D21DD6A3-5539-4497-89BE-7412D067195F"
"I","16","200011","1","37","BLANK","BLANK INDICATION","NONE","F8E0531D-89E3-4C19-ADBD-B80CFF553630"
"C","16","200011","1","38","BLANK","BLANK CONTROL","NONE","AC3932E4-F76D-4C42-84E1-0481FC56B9AB"
"I","16","200011","1","38","BLANK","BLANK INDICATION","NONE","D9C44F02-3A18-4907-B2DF-5F91558FCE46"
"C","16","200011","1","39","BLANK","BLANK CONTROL","NONE","2945C275-CEB0-4312-9C32-4377686EFE6F"
"I","16","200011","1","39","BLANK","BLANK INDICATION","NONE","4882BAD5-D7DC-49D0-9F9A-E25BC41F3B33"
"C","16","200011","1","40","BLANK","BLANK CONTROL","NONE","46D569EA-E571-4A83-8D40-30F9E541AC29"
"I","16","200011","1","40","BLANK","BLANK INDICATION","NONE","2174CE63-5C37-46B0-8A3F-A3EC83D1E26B"
"C","16","200011","1","41","BLANK","BLANK CONTROL","NONE","FE7977DB-AEEA-440C-B688-0681FEE57019"
"I","16","200011","1","41","BLANK","BLANK INDICATION","NONE","D45B656D-6D57-47A2-A175-06E8CC8230B9"
"C","16","200011","1","42","BLANK","BLANK CONTROL","NONE","E6986E90-B6A9-4418-825D-2F78CB28B32F"
"I","16","200011","1","42","BLANK","BLANK INDICATION","NONE","6B121F75-B4F3-4636-8E85-8E7293EA08D0"
"C","16","200011","1","43","BLANK","BLANK CONTROL","NONE","9092672D-7894-44B9-8FB7-040964BC21F9"
"I","16","200011","1","43","BLANK","BLANK INDICATION","NONE","7C1EAA7E-451F-44F6-B07F-80C5FD942DEC"
"C","16","200011","1","44","BLANK","BLANK CONTROL","NONE","EFF5C674-86D3-47EA-A3AC-34DB10B698EC"
"I","16","200011","1","44","BLANK","BLANK INDICATION","NONE","919A0998-CFF5-44A7-A70B-E4FDF2966263"
"C","16","200011","1","45","BLANK","BLANK CONTROL","NONE","782B2A81-E066-46B8-9273-CD89C1545F22"
"I","16","200011","1","45","BLANK","BLANK INDICATION","NONE","8ACA310B-F655-42AA-A08A-9C6181D2F747"
"C","16","200011","1","46","BLANK","BLANK CONTROL","NONE","A3B4779E-E300-487D-A56A-8E63AE4D43F6"
"I","16","200011","1","46","BLANK","BLANK INDICATION","NONE","1A22FD30-E2A0-42BC-9D64-D1EE8110C183"
"C","16","200011","1","47","BLANK","BLANK CONTROL","NONE","D18F7467-7924-4444-BF69-0CBCEB54FA17"
"I","16","200011","1","47","BLANK","BLANK INDICATION","NONE","8F3BF277-F25A-4C39-A865-26F8B277707C"
"C","16","200011","1","48","BLANK","BLANK CONTROL","NONE","B93BDF2B-FAFE-48EA-9B81-6A14E77642C0"
"I","16","200011","1","48","BLANK","BLANK INDICATION","NONE","8AA14038-AE7E-4FEA-997A-43B4A0F4F642"
"C","17","200012","1","1","BLANK","BLANK CONTROL","None","1D20BE29-2EA8-4B4F-AF31-1478A863B550"
"I","17","200012","1","1","BLANK","BLANK INDICATION","None","DFEB6623-15B8-4054-95A1-0AFAC184EB7F"
"C","17","200012","1","2","BLANK","BLANK CONTROL","None","4BDEC4D1-BCE1-4801-B885-4EB621CC903B"
"I","17","200012","1","2","BLANK","BLANK INDICATION","None","22810CF5-721C-4784-8F5B-D8FE11D5563E"
"C","17","200012","1","3","E1WGHS","SIGNAL CLEAR","None","130C4471-4FC9-4894-8E4B-2BDEC7ABBD0D"
"I","17","200012","1","3","E1WGK","SIGNAL CLEAR","None","3A3CDF02-9A25-4E6E-9E22-F0C4A2348C1F"
"C","17","200012","1","4","E1WGNS","TRAIN READY","None","B9826F1D-0169-4B56-97E2-2278B37706D5"
"I","17","200012","1","4","E1WGNK","RELEASE TRAIN","None","F5EB69CB-92B1-4024-811B-3A7E10AB6DEE"
"C","17","200012","1","5","E2WGHS","SIGNAL CLEAR","None","363BF3E2-2AD1-4AB0-B2E1-59FE705AC1A5"
"I","17","200012","1","5","E2WGK","SIGNAL CLEAR","None","D21D629E-212F-4CC1-89F6-7B3DC8B2A127"
"C","17","200012","1","6","E2WGNS","TRAIN READY","None","6A43E74D-89A7-4556-8542-B53A6AC9C268"
"I","17","200012","1","6","E2WGNK","RELEASE TRAIN","None","3C795551-62F4-4FEE-AF22-2AE012878CDF"
"C","17","200012","1","7","BLANK","BLANK CONTROL","NONE","7660C895-C357-43EC-90FC-071C4E4E60E8"
"I","17","200012","1","7","E1WTEK","INTIMEBIT INDICATION","None","27E63004-659B-4698-88C0-49E794FA068F"
"C","17","200012","1","8","BLANK","BLANK CONTROL","NONE","939BF9B2-9D24-4229-9E84-C3A7E16A8EF2"
"I","17","200012","1","8","E2WTEK","INTIMEBIT INDICATION","None","76F8D3EB-9120-4C1B-BE68-2DD03A2A3E8E"
"C","17","200012","1","9","BLANK","BLANK CONTROL","NONE","2454682D-AF87-4EB1-9DDA-90255F99E8DE"
"I","17","200012","1","9","1ESTK","1ESTK","None","DCED085E-DBB2-43B1-9CB5-F2F9B3B0B194"
"C","17","200012","1","10","BLANK","BLANK CONTROL","NONE","A37E15BF-2CEE-4563-87EE-B2A0BB066E9E"
"I","17","200012","1","10","2ESTK","2ESTK","None","332C88C4-1F60-4E7E-BF40-C0B5E997B26A"
"C","17","200012","1","11","BLANK","BLANK CONTROL","NONE","CD150809-A025-4595-8524-640F1B799414"
"I","17","200012","1","11","1102BK","1102BK","None","01F41F06-EC87-4A00-A510-B3F12D549E2A"
"C","17","200012","1","12","BLANK","BLANK CONTROL","NONE","AB8E674C-72CF-4FAB-942E-8611813B4BF6"
"I","17","200012","1","12","1104BK","1104BK","None","613908FB-3C90-4B9F-B1D6-6D070ED87984"
"C","17","200012","1","13","BLANK","BLANK CONTROL","NONE","A38EFB4F-3C4F-4E26-9038-CB4F9F55A2C9"
"I","17","200012","1","13","1096POK","1096POK","None","8F4D83AA-7B0E-4E6C-AAA4-105F2ECCFDE1"
"C","17","200012","1","14","BLANK","BLANK CONTROL","NONE","B232D58F-1765-4096-9422-A24A251A99C0"
"I","17","200012","1","14","1096DOK","1096DOK","None","F8571D86-B500-48DF-A782-DA37755989CA"
"C","17","200012","1","15","BLANK","BLANK CONTROL","NONE","4AF74C12-F9A6-4E99-A62D-60C8C19B2C73"
"I","17","200012","1","15","BLANK","BLANK INDICATION","None","3656E512-5084-4ECB-85A0-C8B165F30717"
"C","17","200012","1","16","BLANK","BLANK CONTROL","NONE","61DDE3D2-DAF8-46F9-9127-67454534F83F"
"I","17","200012","1","16","BLANK","BLANK INDICATION","None","21EB5D54-0686-4FAB-9B6A-0C06C0026DA3"
"C","17","200012","1","17","BLANK","BLANK CONTROL","NONE","C088260C-5855-44FD-8F1A-D19F78B5FFAB"
"I","17","200012","1","17","1101POK","POWER OFF INDICATION","None","CB16830A-2684-4762-B955-F4AE1C7123EC"
"C","17","200012","1","18","BLANK","BLANK CONTROL","NONE","A968C406-0028-4D94-930C-E3716C6DE324"
"I","17","200012","1","18","1101DOK","ILLEGAL ENTRY INDICATION","None","37D60165-EE78-4BE5-8DEE-5627A48E73C0"
"C","17","200012","1","19","BLANK","BLANK CONTROL","NONE","6B8DDB1B-CE58-482F-A681-BB83E80426BF"
"I","17","200012","1","19","1101MOK","MANUAL OPERATE INDICATION","None","6CC63550-00E3-473F-8A42-9323958033D4"
"C","17","200012","1","20","BLANK","BLANK CONTROL","NONE","D39C8C52-E7C1-4622-A0AF-A9C5929D7377"
"I","17","200012","1","20","1101LOK","LIGHT OUT INDICATION","None","1E0C0473-F6B9-4ACF-8939-CE8C69007C9A"
"C","17","200012","1","21","BLANK","BLANK CONTROL","NONE","9307D9FA-FFE8-4730-8217-6479F52CE52B"
"I","17","200012","1","21","1102POK","1102POK","None","D15698B6-96B6-44A9-B23F-BE48A9C4D700"
"C","17","200012","1","22","BLANK","BLANK CONTROL","NONE","9C29E72E-6E37-440A-8A6D-654439BEA0CA"
"I","17","200012","1","22","1102DOK","1102DOK","None","0707AF00-1ECD-4EC2-B97B-FA8B0635C518"
"C","17","200012","1","23","BLANK","BLANK CONTROL","NONE","4CCCEA55-32D8-48E6-9A4E-5AE713576C0F"
"I","17","200012","1","23","BLANK","BLANK INDICATION","None","D5785F3D-F8C4-49F5-A560-F963ABB3C2F4"
"C","17","200012","1","24","BLANK","BLANK CONTROL","NONE","DE55FE3B-2884-408C-AC30-A283677CEF84"
"I","17","200012","1","24","BLANK","BLANK INDICATION","None","0F0BB6CA-76D5-45D5-B7F7-DFA4447C8316"
"C","17","200012","1","25","BLANK","BLANK CONTROL","NONE","B0D54A1B-9228-4E60-859A-0D3194779CC7"
"I","17","200012","1","25","BLANK","BLANK INDICATION","None","2523129F-44FF-4EC0-9384-8A6825E785A9"
"C","17","200012","1","26","BLANK","BLANK CONTROL","NONE","4E4EEEA0-79DD-40F1-9EC3-DD987E9790EF"
"I","17","200012","1","26","BLANK","BLANK INDICATION","NONE","5A8E3308-B230-43C3-A763-A5B059945502"
"C","17","200012","1","27","BLANK","BLANK CONTROL","NONE","22EC052D-A533-4829-AB6A-2FF3A6558C49"
"I","17","200012","1","27","BLANK","BLANK INDICATION","NONE","6393DBD6-2395-41BC-8A51-99BD9EF7D9D3"
"C","17","200012","1","28","BLANK","BLANK CONTROL","NONE","91407FD1-3C24-49B2-A2EC-52CB72B2A4E2"
"I","17","200012","1","28","BLANK","BLANK INDICATION","NONE","4024873D-2DAF-4D05-A1E9-23316B2B1CF4"
"C","17","200012","1","29","BLANK","BLANK CONTROL","NONE","4A5DF2A4-E778-46F8-95CA-1B30A595B351"
"I","17","200012","1","29","BLANK","BLANK INDICATION","NONE","0331B1F7-94BB-4E95-891A-022625538E27"
"C","17","200012","1","30","BLANK","BLANK CONTROL","NONE","D45F2484-9C21-4AFE-89B5-42451DD07464"
"I","17","200012","1","30","BLANK","BLANK INDICATION","NONE","EE7AD2BF-24B4-4D2E-BC17-3BB6FBB3829A"
"C","17","200012","1","31","BLANK","BLANK CONTROL","NONE","457326F4-B946-4397-A0FD-6B1F4D22D571"
"I","17","200012","1","31","BLANK","BLANK INDICATION","NONE","B109D815-A0D6-4AF5-88BC-6CF5E6C9B895"
"C","17","200012","1","32","BLANK","BLANK CONTROL","NONE","05C1165F-092B-420F-B596-F3E1A7FD7E31"
"I","17","200012","1","32","BLANK","BLANK INDICATION","NONE","54EE29E4-36CB-4F47-BF54-6067676C0CF3"
"C","17","200012","1","33","BLANK","BLANK CONTROL","NONE","9293D286-4C8D-4419-B45A-3559C0B45317"
"I","17","200012","1","33","BLANK","BLANK INDICATION","NONE","E6FA3C2F-D332-4D3A-9C1B-FEB51383399E"
"C","17","200012","1","34","BLANK","BLANK CONTROL","NONE","806E794D-ADB7-482A-80C6-448339EF2A8D"
"I","17","200012","1","34","BLANK","BLANK INDICATION","NONE","96053662-B08F-4F1A-8AAC-DC80DC1BEB83"
"C","17","200012","1","35","BLANK","BLANK CONTROL","NONE","477CEFF4-FBAF-4C52-A1BC-DC6A22AD0F65"
"I","17","200012","1","35","BLANK","BLANK INDICATION","NONE","0467630D-BA21-41C8-A73B-F4CAFCE5E3F8"
