track_uid,control_point_uid,subdivision_name,codeline,track_name,track_name_group,route_name,control_cluster_raw,control_cluster_split,control_cluster_distinct_count,pctl_raw,sctl_raw,tctl_raw,tind_raw,sind_raw,qctl_raw,qind_raw,tind_relation_to_control_cluster,sind_relation_to_control_cluster,qctl_relation_to_control_cluster,qind_relation_to_control_cluster,tind_cp_alignment,sind_cp_alignment,qctl_cp_alignment,qind_cp_alignment,tind_trailing_alignment,sind_trailing_alignment,qctl_trailing_alignment,qind_trailing_alignment,pind_resolved_mnemonics,sind_resolved_mnemonics,sctl_resolved_mnemonics,pind_resolved_count,sind_resolved_count,sctl_resolved_count
100330,100018,SAN DIEGO,5,TKR,MAIN,ROUTE NAME,0;1;100018;0005,False,1,0;1;100018;0005,0;1;100018;0005,0;1;100018;0005,0;1;100017;0005,0;1;100018;0005,0;1;100018;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TKR,,,1,0,0
100331,100018,SAN DIEGO,5,TKR,MAIN,ROUTE NAME,0;1;100018;0005,False,1,0;1;100018;0005,0;1;100018;0005,0;1;100018;0005,0;1;100017;0005,0;1;100018;0005,0;1;100018;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TKR,,,1,0,0
100332,100018,SAN DIEGO,5,TKR,MAIN,ROUTE NAME,0;1;100018;0005,False,1,0;1;100018;0005,0;1;100018;0005,0;1;100018;0005,0;1;100017;0005,0;1;100018;0005,0;1;100018;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TKR,,,1,0,0
100335,100018,SAN DIEGO,5,WATKAR,MAIN,ROUTE NAME,0;1;100018;0005,False,1,0;1;100018;0005,0;1;100018;0005,0;1;100018;0005,0;1;100018;0005,0;1;100018;0005,0;1;100018;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,EAATKR,,,1,0,0
100345,100019,SAN DIEGO,5,EAK,MAIN,ROUTE NAME,0;1;100019;0005,False,1,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,EAK,,,1,0,0
100346,100019,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100019;0005,False,1,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,0;1;100017;0005,0;1;100019;0005,0;1;100019;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100347,100019,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100019;0005,False,1,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,0;1;100017;0005,0;1;100019;0005,0;1;100019;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100348,100019,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100019;0005,False,1,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,0;1;100017;0005,0;1;100019;0005,0;1;100019;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100349,100019,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100019;0005,False,1,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,0;1;100017;0005,0;1;100019;0005,0;1;100019;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100354,100019,SAN DIEGO,5,WAAK,MT2,ROUTE NAME,0;1;100019;0005,False,1,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,0;1;100017;0005,20;1;100020;0005,0;1;100019;0005,,different_from_control_cluster,different_from_control_cluster,same_as_control_cluster,blank,different_cp,different_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,WAAK,4EAK,,1,1,0
100355,100019,SAN DIEGO,5,WBAK,MT1,ROUTE NAME,0;1;100019;0005,False,1,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,0;1;100019;0005,4;1;100020;0005,0;1;100019;0005,,same_as_control_cluster,different_from_control_cluster,same_as_control_cluster,blank,same_cp,different_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,WBAK,2EAK,,1,1,0
100838,100020,SAN DIEGO,5,WAK,MT2,ROUTE NAME,0;1;100020;0005,False,1,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,12;1;100022;0005,0;1;100021;0000,,same_as_control_cluster,different_from_control_cluster,different_from_control_cluster,blank,same_cp,different_cp,different_cp,blank,matches_codeline,matches_codeline,differs_from_codeline,blank,4WAK,EBAK,,1,1,0
100863,100020,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100020;0005,False,1,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;0;100020;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1TK,,,1,0,0
100865,100020,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100020;0005,False,1,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;0;100020;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1TK,,,1,0,0
100866,100020,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100020;0005,False,1,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;0;100020;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1TK,,,1,0,0
100867,100020,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100020;0005,False,1,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;0;100020;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1TK,,,1,0,0
100871,100020,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100020;0005,False,1,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;0;100020;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,1TK,,,1,0,0
100872,100020,SAN DIEGO,5,1EBK,MT1,ROUTE NAME,0;1;100020;0005,False,1,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,4;1;100022;0005,0;1;100020;0005,0;0;100020;5,same_as_control_cluster,different_from_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,different_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,2WAK,EAAK,,1,1,0
100896,100020,SAN DIEGO,5,2TK,MT2,ROUTE NAME,0;1;100020;0005,False,1,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;0;100020;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,3TK,,,1,0,0
100898,100020,SAN DIEGO,5,2TK,MT2,ROUTE NAME,0;1;100020;0005,False,1,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;0;100020;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,3TK,,,1,0,0
100900,100020,SAN DIEGO,5,2TK,MT2,ROUTE NAME,0;1;100020;0005,False,1,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;0;100020;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,3TK,,,1,0,0
100904,100020,SAN DIEGO,5,2TK,MT2,ROUTE NAME,0;1;100020;0005,False,1,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;0;100020;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,3TK,,,1,0,0
100906,100020,SAN DIEGO,5,2TK,MT2,ROUTE NAME,0;1;100020;0005,False,1,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;1;100020;0005,0;0;100020;5,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,different_from_control_cluster,same_cp,same_cp,same_cp,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,3TK,,,1,0,0
100381,100022,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100022;0005,False,1,0;1;100022;0005,0;1;100022;0005,0;1;100022;0005,0;1;100018;0005,0;1;100022;0005,0;1;100022;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100382,100022,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100022;0005,False,1,0;1;100022;0005,0;1;100022;0005,0;1;100022;0005,0;1;100018;0005,0;1;100022;0005,0;1;100022;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100383,100022,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100022;0005,False,1,0;1;100022;0005,0;1;100022;0005,0;1;100022;0005,0;1;100018;0005,0;1;100022;0005,0;1;100022;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100384,100022,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100022;0005,False,1,0;1;100022;0005,0;1;100022;0005,0;1;100022;0005,0;1;100018;0005,0;1;100022;0005,0;1;100022;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100387,100022,SAN DIEGO,5,WAK,MAIN,ROUTE NAME,0;1;100022;0005,False,1,0;1;100022;0005,0;1;100022;0005,0;1;100022;0005,0;1;100022;0005,6;1;100023;0005,0;1;100022;0005,,same_as_control_cluster,different_from_control_cluster,same_as_control_cluster,blank,same_cp,different_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,WAK,EAK,,1,1,0
100390,100023,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100023;0005,False,1,0;1;100023;0005,0;1;100023;0005,0;1;100023;0005,0;1;100018;0005,0;1;100023;0005,0;1;100023;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100391,100023,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100023;0005,False,1,0;1;100023;0005,0;1;100023;0005,0;1;100023;0005,0;1;100023;0005,0;1;100023;0005,0;1;100023;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100392,100023,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100023;0005,False,1,0;1;100023;0005,0;1;100023;0005,0;1;100023;0005,0;1;100018;0005,0;1;100023;0005,0;1;100023;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100393,100023,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100023;0005,False,1,0;1;100023;0005,0;1;100023;0005,0;1;100023;0005,0;1;100023;0005,0;1;100023;0005,0;1;100023;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100398,100023,SAN DIEGO,5,WAAK,MAIN,ROUTE NAME,0;1;100024;0005,False,1,0;1;100024;0005,0;1;100024;0005,0;1;100024;0005,0;1;100024;0005,0;1;100023;0005,0;1;100023;0005,,same_as_control_cluster,different_from_control_cluster,different_from_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,WAAK,,,1,0,0
100399,100023,SAN DIEGO,5,EBAK,SIDING,ROUTE NAME,0;1;100023;0005,False,1,0;1;100023;0005,0;1;100023;0005,0;1;100023;0005,0;1;100018;0005,0;1;100024;0005,0;1;100023;0005,,different_from_control_cluster,different_from_control_cluster,same_as_control_cluster,blank,different_cp,different_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,EBAK,,,1,0,0
100403,100024,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100024;0005,False,1,0;1;100024;0005,0;1;100024;0005,0;1;100024;0005,0;1;100024;0005,0;1;100024;0005,0;1;100024;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100404,100024,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100024;0005,False,1,0;1;100024;0005,0;1;100024;0005,0;1;100024;0005,0;1;100025;0005,0;1;100024;0005,0;1;100024;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100405,100024,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100024;0005,False,1,0;1;100024;0005,0;1;100024;0005,0;1;100024;0005,0;1;100015;0005,0;1;100024;0005,0;1;100024;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100406,100024,SAN DIEGO,5,TK,MAIN,ROUTE NAME,0;1;100024;0005,False,1,0;1;100024;0005,0;1;100024;0005,0;1;100024;0005,0;1;100015;0005,0;1;100024;0005,0;1;100024;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100887,100024,SAN DIEGO,5,WAK,MAIN,ROUTE NAME,0;1;100024;0005,False,1,0;1;100024;0005,0;1;100024;0005,0;1;100024;0005,0;1;100014;0000,0;1;100024;0005,0;1;100024;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,differs_from_codeline,matches_codeline,matches_codeline,blank,WAK,,,1,0,0
100180,100025,SAN DIEGO,5,1TK,MAIN,ROUTE NAME,0;1;100025;0005,False,1,0;1;100025;0005,0;1;100025;0005,0;1;100025;0005,0;1;100025;0005,0;1;100025;0005,0;1;100025;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,1TK,,,1,0,0
100181,100025,SAN DIEGO,5,1TK,MAIN,ROUTE NAME,0;1;100025;0005,False,1,0;1;100025;0005,0;1;100025;0005,0;1;100025;0005,0;1;100025;0005,0;1;100025;0005,0;1;100025;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,1TK,,,1,0,0
100182,100025,SAN DIEGO,5,1TK,MAIN,ROUTE NAME,0;1;100025;0005,False,1,0;1;100025;0005,0;1;100025;0005,0;1;100025;0005,0;1;100025;0005,0;1;100025;0005,0;1;100025;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,1TK,,,1,0,0
100183,100025,SAN DIEGO,5,1TK,MAIN,ROUTE NAME,0;1;100025;0005,False,1,0;1;100025;0005,0;1;100025;0005,0;1;100025;0005,0;1;100025;0005,0;1;100025;0005,0;1;100025;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,same_cp,same_cp,same_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,1TK,,,1,0,0
100411,100025,SAN DIEGO,5,EAK,MAIN,ROUTE NAME,0;1;100025;0005,False,1,0;1;100025;0005,0;1;100025;0005,0;1;100025;0005,0;1;100014;0000,0;1;100025;0005,0;1;100025;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,differs_from_codeline,matches_codeline,matches_codeline,blank,EAK,,,1,0,0
100869,100025,SAN DIEGO,5,WAAK,MT1,ROUTE NAME,0;1;100025;0005,False,1,0;1;100025;0005,0;1;100025;0005,0;1;100025;0005,0;1;100025;0005,13;1;100010;0005,0;1;100025;0005,,same_as_control_cluster,different_from_control_cluster,same_as_control_cluster,blank,same_cp,different_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,WCAK,2EAK,,1,1,0
100436,100027,SAN DIEGO,5,1TK,MAIN,ROUTE NAME,0;1;100027;0005,False,1,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100437,100027,SAN DIEGO,5,1TK,MAIN,ROUTE NAME,0;1;100027;0005,False,1,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100438,100027,SAN DIEGO,5,1TK,MAIN,ROUTE NAME,0;1;100027;0005,False,1,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100439,100027,SAN DIEGO,5,1TK,MAIN,ROUTE NAME,0;1;100027;0005,False,1,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100444,100027,SAN DIEGO,5,WAAK,MT1,ROUTE NAME,0;1;100027;0005,False,1,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,2WAAK,,,1,0,0
100445,100027,SAN DIEGO,5,WAK,MT2,ROUTE NAME,0;1;100027;0005,False,1,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100018;0005,0;1;100027;0005,0;1;100027;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,4WAK,,,1,0,0
100456,100027,SAN DIEGO,5,1TK,MAIN,ROUTE NAME,0;1;100027;0005,False,1,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100457,100027,SAN DIEGO,5,1TK,MAIN,ROUTE NAME,0;1;100027;0005,False,1,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100458,100027,SAN DIEGO,5,1TK,MAIN,ROUTE NAME,0;1;100027;0005,False,1,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100463,100027,SAN DIEGO,5,WCAK,WYE,ROUTE NAME,0;1;100027;0005,False,1,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,2WCAK,,,1,0,0
100852,100027,SAN DIEGO,5,1TK,MAIN,ROUTE NAME,0;1;100027;0005,False,1,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,0;1;100027;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,TK,,,1,0,0
100864,100027,SAN DIEGO,5,2EAK,MAIN,ROUTE NAME,0;1;100015;0005,False,1,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;1;100015;0005,0;0;0;0,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,default_zero,different_cp,different_cp,different_cp,default_zero,matches_codeline,matches_codeline,matches_codeline,default_zero,2EAK,,,1,0,0
100156,100033,SAN DIEGO,5,SHELF,MT1,ROUTE NAME,0;1;100001;0005,False,1,0;1;100001;0005,0;1;100001;0005,0;1;100001;0005,0;1;0;0001,0;1;100001;0005,0;1;0;0000,,different_from_control_cluster,same_as_control_cluster,different_from_control_cluster,blank,zero_cp,different_cp,zero_cp,blank,differs_from_codeline,matches_codeline,differs_from_codeline,blank,,,,0,0,0
100365,100033,SAN DIEGO,5,4EAK - 4WAK,MT2,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,16;1;100033;0005,0;1;100033;0005,,same_as_control_cluster,different_from_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,4WAK,4EAK,,1,1,0
100368,100033,SAN DIEGO,5,4EAK - 4WAK,MT2,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,16;1;100033;0005,0;1;100033;0005,,same_as_control_cluster,different_from_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,4WAK,4EAK,,1,1,0
100451,100033,SAN DIEGO,5,SHELF,MT1,NONE,0;1;100001;0005,False,1,0;1;100001;0005,0;1;100001;0005,0;1;100001;0005,,0;1;100001;0000,0;0;0;0,,blank,different_from_control_cluster,default_zero,blank,blank,different_cp,default_zero,blank,blank,differs_from_codeline,default_zero,blank,,,,0,0,0
100508,100033,SAN DIEGO,5,4EAK - 4WAK,MT2,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,16;1;100033;0005,0;1;100033;0005,,same_as_control_cluster,different_from_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,4WAK,4EAK,,1,1,0
100509,100033,SAN DIEGO,5,2EAK - 2WAK,MT1,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,10;1;100033;0005,0;1;100033;0005,,same_as_control_cluster,different_from_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,2WAK,2EAK,,1,1,0
100511,100033,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,,same_as_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,same_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100512,100033,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100031;0005,0;1;100033;0005,0;1;100033;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100513,100033,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100014;0000,0;1;100033;0005,0;1;100033;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,differs_from_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
100514,100033,SAN DIEGO,5,1TK,MT1,ROUTE NAME,0;1;100033;0005,False,1,0;1;100033;0005,0;1;100033;0005,0;1;100033;0005,0;1;100031;0005,0;1;100033;0005,0;1;100033;0005,,different_from_control_cluster,same_as_control_cluster,same_as_control_cluster,blank,different_cp,same_cp,same_cp,blank,matches_codeline,matches_codeline,matches_codeline,blank,1TK,,,1,0,0
