track_uid,control_point_uid,subdivision_name,codeline,track_name,track_type,track_name_group,territory_assignment,authority_type,route_name,turn_out_track,os_reporting,track_uid_raw,pind_raw,sind_raw,tind_raw,pctl_raw,sctl_raw,tctl_raw,qind_raw,qctl_raw,track_lock_bit_raw,track_blocking_references_raw,control_cluster_raw,control_cluster_distinct_count,control_cluster_all_equal,pctl_equals_tctl,pctl_equals_sctl,sctl_equals_tctl,sind_equals_tind,qctl_equals_control_cluster,qind_equals_tind,pind_cp_alignment,sind_cp_alignment,tind_cp_alignment,pctl_cp_alignment,sctl_cp_alignment,tctl_cp_alignment,qind_cp_alignment,qctl_cp_alignment,pind_trailing_alignment,sind_trailing_alignment,tind_trailing_alignment,pctl_trailing_alignment,sctl_trailing_alignment,tctl_trailing_alignment,qind_trailing_alignment,qctl_trailing_alignment,pind_resolved_count,pind_unresolved_count,pind_resolved_mnemonics,pind_resolved_long_names,sind_resolved_count,sind_unresolved_count,sind_resolved_mnemonics,sind_resolved_long_names,tind_resolved_count,tind_unresolved_count,pctl_resolved_count,pctl_unresolved_count,sctl_resolved_count,sctl_unresolved_count,sctl_resolved_mnemonics,sctl_resolved_long_names,tctl_resolved_count,tctl_unresolved_count,qind_resolved_count,qind_unresolved_count,qind_default_zero_count,qctl_resolved_count,qctl_unresolved_count,qctl_default_zero_count,trackblocking_unresolved_count,trackblocking_default_zero_count
200192,200007,ESCONDIDO,13,1052BK,T,MT1,200,CTC,ROUTE NAME,False,False,0,13;1;200007;13,0;1;200006;13,0;1;200006;13,0;1;200006;13,0;1;200006;13,0;1;200006;13,,,0;0;0;0,,0;1;200006;13,1,True,True,True,True,True,False,False,same_cp,different_cp,different_cp,different_cp,different_cp,different_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,1052BK,1052BK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200193,200007,ESCONDIDO,13,1054BK,T,MT2,200,CTC,ROUTE NAME,False,False,0,14;1;200007;13,0;1;200006;13,0;1;200006;13,0;1;200006;13,0;1;200006;13,0;1;200006;13,,,0;0;0;0,,0;1;200006;13,1,True,True,True,True,True,False,False,same_cp,different_cp,different_cp,different_cp,different_cp,different_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,1054BK,1054BK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200202,200007,ESCONDIDO,13,1CSTK,T,MT1,200,CTC,ROUTE NAME,False,False,0,16;1;200007;13,0;1;200007;13,0;1;200007;13,0;1;200007;13,0;1;200007;13,0;1;200007;13,,,0;0;0;0,,0;1;200007;13,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,1CSTK,1CSTK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200203,200007,ESCONDIDO,13,2CSTK,T,MT2,200,CTC,ROUTE NAME,False,False,0,29;1;200007;13,0;1;200007;13,0;1;200007;13,0;1;200007;13,0;1;200007;13,0;1;200007;13,,,0;0;0;0,,0;1;200007;13,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,2CSTK,2CSTK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200218,200007,ESCONDIDO,13,TK,T,MAIN,200,CTC,ROUTE NAME,False,True,0,6;1;200007;0013,0;1;200007;0013,0;1;200007;0013,0;1;200007;0013,0;1;200007;0013,0;1;200007;0013,,,0;0;0;0,,0;1;200007;0013,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200219,200007,ESCONDIDO,13,TK,T,MAIN,200,CTC,ROUTE NAME,False,True,0,6;1;200007;0013,0;1;200007;0013,0;1;200007;0013,0;1;200007;0013,0;1;200007;0013,0;1;200007;0013,,,0;0;0;0,,0;1;200007;0013,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200220,200007,ESCONDIDO,13,TK,T,MAIN,200,CTC,ROUTE NAME,False,True,0,6;1;200007;0013,0;1;200007;0013,0;1;200007;0013,0;1;200007;0013,0;1;200007;0013,0;1;200007;0013,,,0;0;0;0,,0;1;200007;0013,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200221,200007,ESCONDIDO,13,TK,T,MAIN,200,CTC,ROUTE NAME,False,True,0,6;1;200007;0013,0;1;200007;0013,0;1;200007;0013,0;1;200007;0013,0;1;200007;0013,0;1;200007;0013,,,0;0;0;0,,0;1;200007;0013,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200224,200007,ESCONDIDO,13,1WABK,T,MAIN,200,CTC,ROUTE NAME,False,False,0,8;1;200007;0013,0;1;200007;0013,0;1;200007;0013,0;1;200007;0013,0;1;200007;0013,0;1;200007;0013,,0;0;0;0000,0;0;0;0,,0;1;200007;0013,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,zero_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,differs_from_codeline,1,0,1WABK,"MAIN 1, WEST TRACK INDICATION",0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
200228,200007,ESCONDIDO,13,1062BK,T,MAIN,200,CTC,ROUTE NAME,False,False,0,15;1;200007;0013,0;1;200007;0013,0;1;200007;0013,0;1;200007;0013,0;1;200007;0013,0;1;200007;0013,,0;1;200007;0013,0;0;0;0,,0;1;200007;0013,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,1062BK,1062BK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
200154,200008,ESCONDIDO,11,1ECSTK,T,MT1,200,CTC,ROUTE NAME,False,False,0,9;1;200008;11,0;1;200008;11,0;1;200008;11,0;1;200008;11,0;1;200008;11,0;1;200008;11,,,0;0;0;0,,0;1;200008;11,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,1ECSTK,1ECSTK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200155,200008,ESCONDIDO,11,2ECSTK,T,MT2,200,CTC,ROUTE NAME,False,False,0,10;1;200008;11,0;1;200008;11,0;1;200008;11,0;1;200008;11,0;1;200008;11,0;1;200008;11,,,0;0;0;0,,0;1;200008;11,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,2ECSTK,2ECSTK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200194,200008,ESCONDIDO,11,1031BK,T,MT1,200,CTC,ROUTE NAME,False,False,0,11;1;200008;0011,0;1;200008;0011,0;1;200008;0011,0;1;200008;0011,0;1;200008;0011,0;1;200008;0011,,0;0;0;0000,0;0;0;0,,0;1;200008;0011,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,zero_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,differs_from_codeline,1,0,1031BK,1031BK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
200195,200008,ESCONDIDO,11,1033BK,T,MT2,200,CTC,ROUTE NAME,False,False,0,12;1;200008;0011,0;1;200008;0011,0;1;200008;0011,0;1;200008;0011,0;1;200008;0011,0;1;200008;0011,,,0;0;0;0,,0;1;200008;0011,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,1033BK,1033BK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200200,200008,ESCONDIDO,11,1035BK,T,MT1,200,CTC,ROUTE NAME,False,False,0,13;1;200008;11,0;1;200008;11,0;1;200008;11,0;1;200008;11,0;1;200008;11,0;1;200008;11,,,0;0;0;0,,0;1;200008;11,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,1035BK,1035BK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200201,200008,ESCONDIDO,11,1037BK,T,MT2,200,CTC,ROUTE NAME,False,False,0,14;1;200008;11,0;1;200008;11,0;1;200008;11,0;1;200008;11,0;1;200008;11,0;1;200008;11,,,0;0;0;0,,0;1;200008;11,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,1037BK,1037BK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200226,200009,ESCONDIDO,14,1072BK,T,MAIN,200,CTC,ROUTE NAME,False,False,0,17;1;200009;0014,0;1;200009;0014,0;1;200009;0014,0;1;200009;0014,0;1;200009;0014,0;1;200009;0014,,0;0;0;0000,0;0;0;0,,0;1;200009;0014,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,zero_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,differs_from_codeline,1,0,1072BK,1072BK TRACK OCCUPIED,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
200229,200009,ESCONDIDO,14,MSTK,T,MAIN,200,CTC,ROUTE NAME,False,False,0,14;1;200009;14,0;1;200009;14,0;1;200009;14,0;1;200009;14,0;1;200009;14,0;1;200009;14,,,0;0;0;0,,0;1;200009;14,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,MSTK,MSTK TRACK OCCUPIED,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200230,200010,ESCONDIDO,15,1081BK,T,MT1,200,CTC,ROUTE NAME,False,False,0,17;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,,,0;0;0;0,,0;1;200010;0015,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,1081BK,1081BK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200231,200010,ESCONDIDO,15,1083BK,T,MT2,200,CTC,ROUTE NAME,False,False,0,18;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,,,0;0;0;0,,0;1;200010;0015,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,1083BK,1083BK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200232,200010,ESCONDIDO,15,1WABK,T,MT1,200,CTC,ROUTE NAME,False,False,0,8;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,,,0;0;0;0,,0;1;200010;0015,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,1WABK,"MAIN 1, WEST TRACK INDICATION",0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200233,200010,ESCONDIDO,15,2WABK,T,MT2,200,CTC,ROUTE NAME,False,False,0,14;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,,,0;0;0;0,,0;1;200010;0015,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,2WABK,"MAIN 2, WEST TRACK INDICATION",0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200238,200010,ESCONDIDO,15,1EABK,T,MAIN,200,CTC,ROUTE NAME,False,False,0,7;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,,,0;0;0;0,,0;1;200010;0015,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,1EABK,"MAIN 1, EAST TRACK INDICATION",0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200239,200010,ESCONDIDO,15,TK,T,MAIN,200,CTC,ROUTE NAME,False,True,0,6;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,,0;0;0;0000,0;0;0;0,,0;1;200010;0015,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,zero_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,differs_from_codeline,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
200240,200010,ESCONDIDO,15,TK,T,MAIN,200,CTC,ROUTE NAME,False,True,0,6;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,,,0;0;0;0,,0;1;200010;0015,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200241,200010,ESCONDIDO,15,TK,T,MAIN,200,CTC,ROUTE NAME,False,True,0,6;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,,,0;0;0;0,,0;1;200010;0015,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200242,200010,ESCONDIDO,15,TK,T,MAIN,200,CTC,ROUTE NAME,False,True,0,6;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,0;1;200010;0015,,,0;0;0;0,,0;1;200010;0015,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200234,200011,ESCONDIDO,16,1VSTK,T,MT1,200,CTC,ROUTE NAME,False,False,0,10;1;200011;0016,0;1;200011;0016,0;1;200011;0016,0;1;200011;0016,0;1;200011;0016,0;1;200011;0016,,0;1;200011;0016,0;0;0;0,,0;1;200011;0016,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,1VSTK,1VSTK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
200235,200011,ESCONDIDO,16,2VSTK,T,MT2,200,CTC,ROUTE NAME,False,False,0,11;1;200011;0016,0;1;200011;0016,0;1;200011;0016,0;1;200011;0016,0;1;200011;0016,0;1;200011;0016,,,0;0;0;0,,0;1;200011;0016,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,2VSTK,2VSTK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200236,200011,ESCONDIDO,16,1091BK,T,MT1,200,CTC,ROUTE NAME,False,False,0,12;1;200011;0016,0;1;200011;0016,0;1;200011;0016,0;1;200011;0016,0;1;200011;0016,0;1;200011;0016,,0;0;0;0000,0;0;0;0,,0;1;200011;0016,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,zero_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,differs_from_codeline,1,0,1091BK,1091BK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
200237,200011,ESCONDIDO,16,1093BK,T,MT2,200,CTC,ROUTE NAME,False,False,0,13;1;200011;0016,0;1;200011;0016,0;1;200011;0016,0;1;200011;0016,0;1;200011;0016,0;1;200011;0016,,,0;0;0;0,,0;1;200011;0016,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,1093BK,1093BK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200247,200011,ESCONDIDO,16,1094BK,T,MT1,200,CTC,ROUTE NAME,False,False,0,29;1;200011;0016,0;1;200011;0016,0;1;200011;0016,0;1;200011;0016,0;1;200011;0016,0;1;200011;0016,,0;1;200011;0016,0;0;0;0,,0;1;200011;0016,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,1094BK,1094BK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
200248,200011,ESCONDIDO,16,1096BK,T,MT2,200,CTC,ROUTE NAME,False,False,0,30;1;200011;0016,0;1;200011;0016,0;1;200011;0016,0;1;200011;0016,0;1;200011;0016,0;1;200011;0016,,0;0;0;0000,0;0;0;0,,0;1;200011;0016,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,zero_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,differs_from_codeline,1,0,1096BK,1096BK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
200272,200012,ESCONDIDO,17,1102BK,T,MT1,200,CTC,ROUTE NAME,False,False,0,11;1;200012;0017,0;1;200012;0017,0;1;200012;0017,0;1;200012;0017,0;1;200012;0017,0;1;200012;0017,,,0;0;0;0,,0;1;200012;0017,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,1102BK,1102BK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200273,200012,ESCONDIDO,17,1104BK,T,MT2,200,CTC,ROUTE NAME,False,False,0,12;1;200012;0017,0;1;200012;0017,0;1;200012;0017,0;1;200012;0017,0;1;200012;0017,0;1;200012;0017,,,0;0;0;0,,0;1;200012;0017,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,1104BK,1104BK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200274,200012,ESCONDIDO,17,1ESTK,T,MT1,200,CTC,ROUTE NAME,False,False,0,9;1;200012;0017,0;1;200012;0017,0;1;200012;0017,0;1;200012;0017,0;1;200012;0017,0;1;200012;0017,,0;1;200012;0017,0;0;0;0,,0;1;200012;0017,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,1ESTK,1ESTK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
200275,200012,ESCONDIDO,17,2ESTK,T,MT2,200,CTC,ROUTE NAME,False,False,0,10;1;200012;0017,0;1;200012;0017,0;1;200012;0017,0;1;200012;0017,0;1;200012;0017,0;1;200012;0017,,0;1;200012;0017,0;0;0;0,,0;1;200012;0017,1,True,True,True,True,True,True,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,same_cp,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,matches_codeline,1,0,2ESTK,2ESTK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,1,0,0,0
200252,200013,ESCONDIDO,18,TK,T,MAIN,200,CTC,ROUTE NAME,False,True,0,6;1;200013;0018,0;1;200013;0018,0;1;200013;0018,0;1;200013;0018,0;1;200013;0018,0;1;200013;0018,,,0;0;0;0,,0;1;200013;0018,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200253,200013,ESCONDIDO,18,TK,T,MAIN,200,CTC,ROUTE NAME,False,True,0,6;1;200013;0018,0;1;200013;0018,0;1;200013;0018,0;1;200013;0018,0;1;200013;0018,0;1;200013;0018,,,0;0;0;0,,0;1;200013;0018,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200254,200013,ESCONDIDO,18,TK,T,MAIN,200,CTC,ROUTE NAME,False,True,0,6;1;200013;0018,0;1;200013;0018,0;1;200013;0018,0;1;200013;0018,0;1;200013;0018,0;1;200013;0018,,,0;0;0;0,,0;1;200013;0018,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200255,200013,ESCONDIDO,18,TK,T,MAIN,200,CTC,ROUTE NAME,False,True,0,6;1;200013;0018,0;1;200013;0018,0;1;200013;0018,0;1;200013;0018,0;1;200013;0018,0;1;200013;0018,,,0;0;0;0,,0;1;200013;0018,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,TK,OS TRACK INDICATION,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200258,200013,ESCONDIDO,18,1WABK,T,MAIN,200,CTC,ROUTE NAME,False,False,0,9;1;200013;0018,0;1;200013;0018,0;1;200013;0018,0;1;200013;0018,0;1;200013;0018,0;1;200013;0018,,,0;0;0;0,,0;1;200013;0018,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,1WABK,"MAIN 1, WEST TRACK INDICATION",0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200277,200013,ESCONDIDO,18,2EABK,T,MT2,200,CTC,ROUTE NAME,False,False,0,8;1;200013;0018,0;1;200013;0018,0;1;200013;0018,0;1;200013;0018,0;1;200013;0018,0;1;200013;0018,,,0;0;0;0,,0;1;200013;0018,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,2EABK,"MAIN 2, EAST TRACK INDICATION",0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200279,200013,ESCONDIDO,18,1EABK,T,MT1,200,CTC,ROUTE NAME,False,False,0,7;1;200013;0018,0;1;200013;0018,0;1;200013;0018,0;1;200013;0018,0;1;200013;0018,0;1;200013;0018,,,0;0;0;0,,0;1;200013;0018,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,1EABK,"MAIN 1, EAST TRACK INDICATION",0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
200276,200014,ESCONDIDO,19,BSTK,T,MAIN,200,CTC,ROUTE NAME,False,False,0,6;1;200014;19,0;1;200014;19,0;1;200014;19,0;1;200014;19,0;1;200014;19,0;1;200014;19,,,0;0;0;0,,0;1;200014;19,1,True,True,True,True,True,False,False,same_cp,same_cp,same_cp,same_cp,same_cp,same_cp,blank,blank,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,matches_codeline,blank,blank,1,0,BSTK,BSTK,0,1,,,0,1,0,1,0,1,,,0,1,0,0,0,0,0,0,0,0
