component_family,component_uid,parent_control_point_uid,component_name,component_secondary_name,component_detail_name,component_codeline,reference_column,reference_kind,raw_reference_value,raw_reference_part,part_index,reference_format,code_line_number,code_station_number,control_point_number,expected_word_type,code_line_name,code_line_limits,station_name,control_address,indication_address,candidate_assignment_count,candidate_bits,candidate_mnemonics,candidate_long_names,candidate_examples,scope_status
control_point,100008,100008,BROADWAY,NULL,CP Broadway,5,CPIND5,indication,0;1;100008,0;1;100008,1,code_line_station_control_point,0,1,100008,I,,,,,,0,,,,,no_scope_candidates
control_point,100008,100008,BROADWAY,NULL,CP Broadway,5,CPIND6,indication,0;1;100008,0;1;100008,1,code_line_station_control_point,0,1,100008,I,,,,,,0,,,,,no_scope_candidates
control_point,100008,100008,BROADWAY,NULL,CP Broadway,5,CPIND7,indication,0;1;100008,0;1;100008,1,code_line_station_control_point,0,1,100008,I,,,,,,0,,,,,no_scope_candidates
control_point,100008,100008,BROADWAY,NULL,CP Broadway,5,CPIND8,indication,0;1;100008,0;1;100008,1,code_line_station_control_point,0,1,100008,I,,,,,,0,,,,,no_scope_candidates
control_point,100008,100008,BROADWAY,NULL,CP Broadway,5,CPIND9,indication,0;1;100008,0;1;100008,1,code_line_station_control_point,0,1,100008,I,,,,,,0,,,,,no_scope_candidates
control_point,100008,100008,BROADWAY,NULL,CP Broadway,5,ScadaAlarmReportingIndicationBit,indication,0;1;100008,0;1;100008,1,code_line_station_control_point,0,1,100008,I,,,,,,0,,,,,no_scope_candidates
control_point,100009,100009,EAST BROOK,NULL,CP East Brook,5,ScadaAlarmReportingIndicationBit,indication,0;1;100009,0;1;100009,1,code_line_station_control_point,0,1,100009,I,,,,,,0,,,,,no_scope_candidates
control_point,100010,100010,SORRENTO,NULL,CP Sorrento,5,CPCTL1,control,0;1;100010,0;1;100010,1,code_line_station_control_point,0,1,100010,C,,,,,,0,,,,,no_scope_candidates
control_point,100010,100010,SORRENTO,NULL,CP Sorrento,5,CPCTL2,control,0;1;100010,0;1;100010,1,code_line_station_control_point,0,1,100010,C,,,,,,0,,,,,no_scope_candidates
control_point,100010,100010,SORRENTO,NULL,CP Sorrento,5,CPCTL3,control,0;1;100010,0;1;100010,1,code_line_station_control_point,0,1,100010,C,,,,,,0,,,,,no_scope_candidates
control_point,100010,100010,SORRENTO,NULL,CP Sorrento,5,CPCTL4,control,0;1;100010,0;1;100010,1,code_line_station_control_point,0,1,100010,C,,,,,,0,,,,,no_scope_candidates
control_point,100010,100010,SORRENTO,NULL,CP Sorrento,5,CPCTL5,control,0;1;100010,0;1;100010,1,code_line_station_control_point,0,1,100010,C,,,,,,0,,,,,no_scope_candidates
control_point,100010,100010,SORRENTO,NULL,CP Sorrento,5,CPIND1,indication,18;1;100010,18;1;100010,1,code_line_station_control_point,18,1,100010,I,,,,,,0,,,,,no_scope_candidates
control_point,100010,100010,SORRENTO,NULL,CP Sorrento,5,CPIND10,indication,0;1;100010,0;1;100010,1,code_line_station_control_point,0,1,100010,I,,,,,,0,,,,,no_scope_candidates
control_point,100010,100010,SORRENTO,NULL,CP Sorrento,5,CPIND2,indication,17;1;100010,17;1;100010,1,code_line_station_control_point,17,1,100010,I,,,,,,0,,,,,no_scope_candidates
control_point,100010,100010,SORRENTO,NULL,CP Sorrento,5,CPIND3,indication,20;1;100010,20;1;100010,1,code_line_station_control_point,20,1,100010,I,,,,,,0,,,,,no_scope_candidates
control_point,100010,100010,SORRENTO,NULL,CP Sorrento,5,CPIND4,indication,19;1;100010,19;1;100010,1,code_line_station_control_point,19,1,100010,I,,,,,,0,,,,,no_scope_candidates
control_point,100010,100010,SORRENTO,NULL,CP Sorrento,5,CPIND5,indication,0;1;100010,0;1;100010,1,code_line_station_control_point,0,1,100010,I,,,,,,0,,,,,no_scope_candidates
control_point,100010,100010,SORRENTO,NULL,CP Sorrento,5,CPIND6,indication,0;1;100010,0;1;100010,1,code_line_station_control_point,0,1,100010,I,,,,,,0,,,,,no_scope_candidates
control_point,100010,100010,SORRENTO,NULL,CP Sorrento,5,CPIND7,indication,0;1;100010,0;1;100010,1,code_line_station_control_point,0,1,100010,I,,,,,,0,,,,,no_scope_candidates
control_point,100010,100010,SORRENTO,NULL,CP Sorrento,5,CPIND8,indication,0;1;100010,0;1;100010,1,code_line_station_control_point,0,1,100010,I,,,,,,0,,,,,no_scope_candidates
control_point,100010,100010,SORRENTO,NULL,CP Sorrento,5,CPIND9,indication,0;1;100010,0;1;100010,1,code_line_station_control_point,0,1,100010,I,,,,,,0,,,,,no_scope_candidates
control_point,100010,100010,SORRENTO,NULL,CP Sorrento,5,ScadaAlarmReportingIndicationBit,indication,0;1;100010,0;1;100010,1,code_line_station_control_point,0,1,100010,I,,,,,,0,,,,,no_scope_candidates
control_point,100011,100011,PACIFIC,NULL,CP Pacific,5,CPCTL1,control,0;1;100011,0;1;100011,1,code_line_station_control_point,0,1,100011,C,,,,,,0,,,,,no_scope_candidates
control_point,100011,100011,PACIFIC,NULL,CP Pacific,5,CPCTL2,control,0;1;100011,0;1;100011,1,code_line_station_control_point,0,1,100011,C,,,,,,0,,,,,no_scope_candidates
control_point,100011,100011,PACIFIC,NULL,CP Pacific,5,CPCTL3,control,0;1;100011,0;1;100011,1,code_line_station_control_point,0,1,100011,C,,,,,,0,,,,,no_scope_candidates
control_point,100011,100011,PACIFIC,NULL,CP Pacific,5,CPCTL4,control,0;1;100011,0;1;100011,1,code_line_station_control_point,0,1,100011,C,,,,,,0,,,,,no_scope_candidates
control_point,100011,100011,PACIFIC,NULL,CP Pacific,5,CPCTL5,control,0;1;100011,0;1;100011,1,code_line_station_control_point,0,1,100011,C,,,,,,0,,,,,no_scope_candidates
control_point,100011,100011,PACIFIC,NULL,CP Pacific,5,CPIND1,indication,10;1;100011,10;1;100011,1,code_line_station_control_point,10,1,100011,I,,,,,,0,,,,,no_scope_candidates
control_point,100011,100011,PACIFIC,NULL,CP Pacific,5,CPIND10,indication,0;1;100011,0;1;100011,1,code_line_station_control_point,0,1,100011,I,,,,,,0,,,,,no_scope_candidates
control_point,100011,100011,PACIFIC,NULL,CP Pacific,5,CPIND2,indication,9;1;100011,9;1;100011,1,code_line_station_control_point,9,1,100011,I,,,,,,0,,,,,no_scope_candidates
control_point,100011,100011,PACIFIC,NULL,CP Pacific,5,CPIND3,indication,13;1;100011,13;1;100011,1,code_line_station_control_point,13,1,100011,I,,,,,,0,,,,,no_scope_candidates
control_point,100011,100011,PACIFIC,NULL,CP Pacific,5,CPIND4,indication,12;1;100011,12;1;100011,1,code_line_station_control_point,12,1,100011,I,,,,,,0,,,,,no_scope_candidates
control_point,100011,100011,PACIFIC,NULL,CP Pacific,5,CPIND5,indication,0;1;100011,0;1;100011,1,code_line_station_control_point,0,1,100011,I,,,,,,0,,,,,no_scope_candidates
control_point,100011,100011,PACIFIC,NULL,CP Pacific,5,CPIND6,indication,0;1;100011,0;1;100011,1,code_line_station_control_point,0,1,100011,I,,,,,,0,,,,,no_scope_candidates
control_point,100011,100011,PACIFIC,NULL,CP Pacific,5,CPIND7,indication,0;1;100011,0;1;100011,1,code_line_station_control_point,0,1,100011,I,,,,,,0,,,,,no_scope_candidates
control_point,100011,100011,PACIFIC,NULL,CP Pacific,5,CPIND8,indication,0;1;100011,0;1;100011,1,code_line_station_control_point,0,1,100011,I,,,,,,0,,,,,no_scope_candidates
control_point,100011,100011,PACIFIC,NULL,CP Pacific,5,CPIND9,indication,0;1;100011,0;1;100011,1,code_line_station_control_point,0,1,100011,I,,,,,,0,,,,,no_scope_candidates
control_point,100011,100011,PACIFIC,NULL,CP Pacific,5,ScadaAlarmReportingIndicationBit,indication,0;1;100011,0;1;100011,1,code_line_station_control_point,0,1,100011,I,,,,,,0,,,,,no_scope_candidates
control_point,100012,100012,SHELL,NULL,CP Shell,5,CPCTL1,control,0;1;100012,0;1;100012,1,code_line_station_control_point,0,1,100012,C,,,,,,0,,,,,no_scope_candidates
control_point,100012,100012,SHELL,NULL,CP Shell,5,CPCTL2,control,0;1;100012,0;1;100012,1,code_line_station_control_point,0,1,100012,C,,,,,,0,,,,,no_scope_candidates
control_point,100012,100012,SHELL,NULL,CP Shell,5,CPCTL3,control,0;1;100012,0;1;100012,1,code_line_station_control_point,0,1,100012,C,,,,,,0,,,,,no_scope_candidates
control_point,100012,100012,SHELL,NULL,CP Shell,5,CPCTL4,control,0;1;100012,0;1;100012,1,code_line_station_control_point,0,1,100012,C,,,,,,0,,,,,no_scope_candidates
control_point,100012,100012,SHELL,NULL,CP Shell,5,CPCTL5,control,0;1;100012,0;1;100012,1,code_line_station_control_point,0,1,100012,C,,,,,,0,,,,,no_scope_candidates
control_point,100012,100012,SHELL,NULL,CP Shell,5,CPIND1,indication,0;1;100012,0;1;100012,1,code_line_station_control_point,0,1,100012,I,,,,,,0,,,,,no_scope_candidates
control_point,100012,100012,SHELL,NULL,CP Shell,5,CPIND10,indication,0;1;100012,0;1;100012,1,code_line_station_control_point,0,1,100012,I,,,,,,0,,,,,no_scope_candidates
control_point,100012,100012,SHELL,NULL,CP Shell,5,CPIND2,indication,9;1;100012,9;1;100012,1,code_line_station_control_point,9,1,100012,I,,,,,,0,,,,,no_scope_candidates
control_point,100012,100012,SHELL,NULL,CP Shell,5,CPIND3,indication,0;1;100012,0;1;100012,1,code_line_station_control_point,0,1,100012,I,,,,,,0,,,,,no_scope_candidates
control_point,100012,100012,SHELL,NULL,CP Shell,5,CPIND4,indication,0;1;100012,0;1;100012,1,code_line_station_control_point,0,1,100012,I,,,,,,0,,,,,no_scope_candidates
control_point,100012,100012,SHELL,NULL,CP Shell,5,CPIND5,indication,0;1;100012,0;1;100012,1,code_line_station_control_point,0,1,100012,I,,,,,,0,,,,,no_scope_candidates
control_point,100012,100012,SHELL,NULL,CP Shell,5,CPIND6,indication,0;1;100012,0;1;100012,1,code_line_station_control_point,0,1,100012,I,,,,,,0,,,,,no_scope_candidates
control_point,100012,100012,SHELL,NULL,CP Shell,5,CPIND7,indication,0;1;100012,0;1;100012,1,code_line_station_control_point,0,1,100012,I,,,,,,0,,,,,no_scope_candidates
control_point,100012,100012,SHELL,NULL,CP Shell,5,CPIND8,indication,0;1;100012,0;1;100012,1,code_line_station_control_point,0,1,100012,I,,,,,,0,,,,,no_scope_candidates
control_point,100012,100012,SHELL,NULL,CP Shell,5,CPIND9,indication,0;1;100012,0;1;100012,1,code_line_station_control_point,0,1,100012,I,,,,,,0,,,,,no_scope_candidates
control_point,100012,100012,SHELL,NULL,CP Shell,5,ScadaAlarmReportingIndicationBit,indication,0;1;100012,0;1;100012,1,code_line_station_control_point,0,1,100012,I,,,,,,0,,,,,no_scope_candidates
control_point,100013,100013,ESCONDIDO JCT,NULL,CP Escondido Jct,5,CPCTL1,control,0;1;100013,0;1;100013,1,code_line_station_control_point,0,1,100013,C,,,,,,0,,,,,no_scope_candidates
control_point,100013,100013,ESCONDIDO JCT,NULL,CP Escondido Jct,5,CPCTL2,control,0;1;100013,0;1;100013,1,code_line_station_control_point,0,1,100013,C,,,,,,0,,,,,no_scope_candidates
control_point,100013,100013,ESCONDIDO JCT,NULL,CP Escondido Jct,5,CPCTL3,control,0;1;100013,0;1;100013,1,code_line_station_control_point,0,1,100013,C,,,,,,0,,,,,no_scope_candidates
control_point,100013,100013,ESCONDIDO JCT,NULL,CP Escondido Jct,5,CPCTL4,control,0;1;100013,0;1;100013,1,code_line_station_control_point,0,1,100013,C,,,,,,0,,,,,no_scope_candidates
control_point,100013,100013,ESCONDIDO JCT,NULL,CP Escondido Jct,5,CPCTL5,control,0;1;100013,0;1;100013,1,code_line_station_control_point,0,1,100013,C,,,,,,0,,,,,no_scope_candidates
control_point,100013,100013,ESCONDIDO JCT,NULL,CP Escondido Jct,5,CPIND1,indication,38;1;100013,38;1;100013,1,code_line_station_control_point,38,1,100013,I,,,,,,0,,,,,no_scope_candidates
control_point,100013,100013,ESCONDIDO JCT,NULL,CP Escondido Jct,5,CPIND10,indication,0;1;100013,0;1;100013,1,code_line_station_control_point,0,1,100013,I,,,,,,0,,,,,no_scope_candidates
control_point,100013,100013,ESCONDIDO JCT,NULL,CP Escondido Jct,5,CPIND2,indication,37;1;100013,37;1;100013,1,code_line_station_control_point,37,1,100013,I,,,,,,0,,,,,no_scope_candidates
control_point,100013,100013,ESCONDIDO JCT,NULL,CP Escondido Jct,5,CPIND3,indication,39;1;100013,39;1;100013,1,code_line_station_control_point,39,1,100013,I,,,,,,0,,,,,no_scope_candidates
control_point,100013,100013,ESCONDIDO JCT,NULL,CP Escondido Jct,5,CPIND4,indication,40;1;100013,40;1;100013,1,code_line_station_control_point,40,1,100013,I,,,,,,0,,,,,no_scope_candidates
control_point,100013,100013,ESCONDIDO JCT,NULL,CP Escondido Jct,5,CPIND5,indication,0;1;100013,0;1;100013,1,code_line_station_control_point,0,1,100013,I,,,,,,0,,,,,no_scope_candidates
control_point,100013,100013,ESCONDIDO JCT,NULL,CP Escondido Jct,5,CPIND6,indication,0;1;100013,0;1;100013,1,code_line_station_control_point,0,1,100013,I,,,,,,0,,,,,no_scope_candidates
control_point,100013,100013,ESCONDIDO JCT,NULL,CP Escondido Jct,5,CPIND7,indication,0;1;100013,0;1;100013,1,code_line_station_control_point,0,1,100013,I,,,,,,0,,,,,no_scope_candidates
control_point,100013,100013,ESCONDIDO JCT,NULL,CP Escondido Jct,5,CPIND8,indication,0;1;100013,0;1;100013,1,code_line_station_control_point,0,1,100013,I,,,,,,0,,,,,no_scope_candidates
control_point,100013,100013,ESCONDIDO JCT,NULL,CP Escondido Jct,5,CPIND9,indication,0;1;100013,0;1;100013,1,code_line_station_control_point,0,1,100013,I,,,,,,0,,,,,no_scope_candidates
control_point,100013,100013,ESCONDIDO JCT,NULL,CP Escondido Jct,5,ScadaAlarmReportingIndicationBit,indication,0;1;100013,0;1;100013,1,code_line_station_control_point,0,1,100013,I,,,,,,0,,,,,no_scope_candidates
control_point,100015,100015,SCRIPPS,NULL,CP Scripps,5,CPCTL1,control,0;1;100015,0;1;100015,1,code_line_station_control_point,0,1,100015,C,,,,,,0,,,,,no_scope_candidates
control_point,100015,100015,SCRIPPS,NULL,CP Scripps,5,CPCTL2,control,0;1;100015,0;1;100015,1,code_line_station_control_point,0,1,100015,C,,,,,,0,,,,,no_scope_candidates
control_point,100015,100015,SCRIPPS,NULL,CP Scripps,5,CPCTL3,control,0;1;100015,0;1;100015,1,code_line_station_control_point,0,1,100015,C,,,,,,0,,,,,no_scope_candidates
control_point,100015,100015,SCRIPPS,NULL,CP Scripps,5,CPCTL4,control,0;1;100015,0;1;100015,1,code_line_station_control_point,0,1,100015,C,,,,,,0,,,,,no_scope_candidates
control_point,100015,100015,SCRIPPS,NULL,CP Scripps,5,CPCTL5,control,0;1;100015,0;1;100015,1,code_line_station_control_point,0,1,100015,C,,,,,,0,,,,,no_scope_candidates
control_point,100015,100015,SCRIPPS,NULL,CP Scripps,5,CPIND1,indication,9;1;100015,9;1;100015,1,code_line_station_control_point,9,1,100015,I,,,,,,0,,,,,no_scope_candidates
control_point,100015,100015,SCRIPPS,NULL,CP Scripps,5,CPIND10,indication,0;1;100015,0;1;100015,1,code_line_station_control_point,0,1,100015,I,,,,,,0,,,,,no_scope_candidates
control_point,100015,100015,SCRIPPS,NULL,CP Scripps,5,CPIND2,indication,8;1;100015,8;1;100015,1,code_line_station_control_point,8,1,100015,I,,,,,,0,,,,,no_scope_candidates
control_point,100015,100015,SCRIPPS,NULL,CP Scripps,5,CPIND3,indication,13;1;100015,13;1;100015,1,code_line_station_control_point,13,1,100015,I,,,,,,0,,,,,no_scope_candidates
control_point,100015,100015,SCRIPPS,NULL,CP Scripps,5,CPIND4,indication,11;1;100015,11;1;100015,1,code_line_station_control_point,11,1,100015,I,,,,,,0,,,,,no_scope_candidates
control_point,100015,100015,SCRIPPS,NULL,CP Scripps,5,CPIND5,indication,0;1;100015,0;1;100015,1,code_line_station_control_point,0,1,100015,I,,,,,,0,,,,,no_scope_candidates
control_point,100015,100015,SCRIPPS,NULL,CP Scripps,5,CPIND6,indication,0;1;100015,0;1;100015,1,code_line_station_control_point,0,1,100015,I,,,,,,0,,,,,no_scope_candidates
control_point,100015,100015,SCRIPPS,NULL,CP Scripps,5,CPIND7,indication,0;1;100015,0;1;100015,1,code_line_station_control_point,0,1,100015,I,,,,,,0,,,,,no_scope_candidates
control_point,100015,100015,SCRIPPS,NULL,CP Scripps,5,CPIND8,indication,0;1;100015,0;1;100015,1,code_line_station_control_point,0,1,100015,I,,,,,,0,,,,,no_scope_candidates
control_point,100015,100015,SCRIPPS,NULL,CP Scripps,5,CPIND9,indication,0;1;100015,0;1;100015,1,code_line_station_control_point,0,1,100015,I,,,,,,0,,,,,no_scope_candidates
control_point,100015,100015,SCRIPPS,NULL,CP Scripps,5,ScadaAlarmReportingIndicationBit,indication,0;1;100015,0;1;100015,1,code_line_station_control_point,0,1,100015,I,,,,,,0,,,,,no_scope_candidates
control_point,100016,100016,LONGBOARD,NULL,CP Longboard,5,ScadaAlarmReportingIndicationBit,indication,0;1;100016,0;1;100016,1,code_line_station_control_point,0,1,100016,I,,,,,,0,,,,,no_scope_candidates
control_point,100017,100017,FARR,NULL,CP Farr,5,CPCTL1,control,0;1;100017,0;1;100017,1,code_line_station_control_point,0,1,100017,C,,,,,,0,,,,,no_scope_candidates
control_point,100017,100017,FARR,NULL,CP Farr,5,CPCTL2,control,0;1;100017,0;1;100017,1,code_line_station_control_point,0,1,100017,C,,,,,,0,,,,,no_scope_candidates
control_point,100017,100017,FARR,NULL,CP Farr,5,CPCTL3,control,0;1;100017,0;1;100017,1,code_line_station_control_point,0,1,100017,C,,,,,,0,,,,,no_scope_candidates
control_point,100017,100017,FARR,NULL,CP Farr,5,CPCTL4,control,0;1;100017,0;1;100017,1,code_line_station_control_point,0,1,100017,C,,,,,,0,,,,,no_scope_candidates
control_point,100017,100017,FARR,NULL,CP Farr,5,CPCTL5,control,0;1;100017,0;1;100017,1,code_line_station_control_point,0,1,100017,C,,,,,,0,,,,,no_scope_candidates
control_point,100017,100017,FARR,NULL,CP Farr,5,CPIND1,indication,9;1;100017,9;1;100017,1,code_line_station_control_point,9,1,100017,I,,,,,,0,,,,,no_scope_candidates
control_point,100017,100017,FARR,NULL,CP Farr,5,CPIND10,indication,0;1;100017,0;1;100017,1,code_line_station_control_point,0,1,100017,I,,,,,,0,,,,,no_scope_candidates
control_point,100017,100017,FARR,NULL,CP Farr,5,CPIND2,indication,8;1;100017,8;1;100017,1,code_line_station_control_point,8,1,100017,I,,,,,,0,,,,,no_scope_candidates
control_point,100017,100017,FARR,NULL,CP Farr,5,CPIND3,indication,13;1;100017,13;1;100017,1,code_line_station_control_point,13,1,100017,I,,,,,,0,,,,,no_scope_candidates
control_point,100017,100017,FARR,NULL,CP Farr,5,CPIND4,indication,11;1;100017,11;1;100017,1,code_line_station_control_point,11,1,100017,I,,,,,,0,,,,,no_scope_candidates
control_point,100017,100017,FARR,NULL,CP Farr,5,CPIND5,indication,0;1;100017,0;1;100017,1,code_line_station_control_point,0,1,100017,I,,,,,,0,,,,,no_scope_candidates
control_point,100017,100017,FARR,NULL,CP Farr,5,CPIND6,indication,0;1;100017,0;1;100017,1,code_line_station_control_point,0,1,100017,I,,,,,,0,,,,,no_scope_candidates
control_point,100017,100017,FARR,NULL,CP Farr,5,CPIND7,indication,0;1;100017,0;1;100017,1,code_line_station_control_point,0,1,100017,I,,,,,,0,,,,,no_scope_candidates
control_point,100017,100017,FARR,NULL,CP Farr,5,CPIND8,indication,0;1;100017,0;1;100017,1,code_line_station_control_point,0,1,100017,I,,,,,,0,,,,,no_scope_candidates
control_point,100017,100017,FARR,NULL,CP Farr,5,CPIND9,indication,0;1;100017,0;1;100017,1,code_line_station_control_point,0,1,100017,I,,,,,,0,,,,,no_scope_candidates
control_point,100017,100017,FARR,NULL,CP Farr,5,ScadaAlarmReportingIndicationBit,indication,0;1;100017,0;1;100017,1,code_line_station_control_point,0,1,100017,I,,,,,,0,,,,,no_scope_candidates
control_point,100018,100018,PONTO,NULL,CP Ponto,5,CPCTL1,control,0;1;100018,0;1;100018,1,code_line_station_control_point,0,1,100018,C,,,,,,0,,,,,no_scope_candidates
control_point,100018,100018,PONTO,NULL,CP Ponto,5,CPCTL2,control,0;1;100018,0;1;100018,1,code_line_station_control_point,0,1,100018,C,,,,,,0,,,,,no_scope_candidates
control_point,100018,100018,PONTO,NULL,CP Ponto,5,CPCTL3,control,0;1;100018,0;1;100018,1,code_line_station_control_point,0,1,100018,C,,,,,,0,,,,,no_scope_candidates
control_point,100018,100018,PONTO,NULL,CP Ponto,5,CPCTL4,control,0;1;100018,0;1;100018,1,code_line_station_control_point,0,1,100018,C,,,,,,0,,,,,no_scope_candidates
control_point,100018,100018,PONTO,NULL,CP Ponto,5,CPCTL5,control,0;1;100018,0;1;100018,1,code_line_station_control_point,0,1,100018,C,,,,,,0,,,,,no_scope_candidates
control_point,100018,100018,PONTO,NULL,CP Ponto,5,CPIND1,indication,13;1;100018,13;1;100018,1,code_line_station_control_point,13,1,100018,I,,,,,,0,,,,,no_scope_candidates
control_point,100018,100018,PONTO,NULL,CP Ponto,5,CPIND10,indication,0;1;100018,0;1;100018,1,code_line_station_control_point,0,1,100018,I,,,,,,0,,,,,no_scope_candidates
control_point,100018,100018,PONTO,NULL,CP Ponto,5,CPIND2,indication,9;1;100018,9;1;100018,1,code_line_station_control_point,9,1,100018,I,,,,,,0,,,,,no_scope_candidates
control_point,100018,100018,PONTO,NULL,CP Ponto,5,CPIND3,indication,0;1;100018,0;1;100018,1,code_line_station_control_point,0,1,100018,I,,,,,,0,,,,,no_scope_candidates
control_point,100018,100018,PONTO,NULL,CP Ponto,5,CPIND4,indication,0;1;100018,0;1;100018,1,code_line_station_control_point,0,1,100018,I,,,,,,0,,,,,no_scope_candidates
control_point,100018,100018,PONTO,NULL,CP Ponto,5,CPIND5,indication,0;1;100018,0;1;100018,1,code_line_station_control_point,0,1,100018,I,,,,,,0,,,,,no_scope_candidates
control_point,100018,100018,PONTO,NULL,CP Ponto,5,CPIND6,indication,0;1;100018,0;1;100018,1,code_line_station_control_point,0,1,100018,I,,,,,,0,,,,,no_scope_candidates
control_point,100018,100018,PONTO,NULL,CP Ponto,5,CPIND7,indication,0;1;100018,0;1;100018,1,code_line_station_control_point,0,1,100018,I,,,,,,0,,,,,no_scope_candidates
control_point,100018,100018,PONTO,NULL,CP Ponto,5,CPIND8,indication,0;1;100018,0;1;100018,1,code_line_station_control_point,0,1,100018,I,,,,,,0,,,,,no_scope_candidates
control_point,100018,100018,PONTO,NULL,CP Ponto,5,CPIND9,indication,0;1;100018,0;1;100018,1,code_line_station_control_point,0,1,100018,I,,,,,,0,,,,,no_scope_candidates
control_point,100018,100018,PONTO,NULL,CP Ponto,5,ScadaAlarmReportingIndicationBit,indication,0;1;100018,0;1;100018,1,code_line_station_control_point,0,1,100018,I,,,,,,0,,,,,no_scope_candidates
control_point,100019,100019,SWAMI,NULL,CP Swami,5,CPCTL1,control,0;1;100019,0;1;100019,1,code_line_station_control_point,0,1,100019,C,,,,,,0,,,,,no_scope_candidates
control_point,100019,100019,SWAMI,NULL,CP Swami,5,CPCTL2,control,0;1;100019,0;1;100019,1,code_line_station_control_point,0,1,100019,C,,,,,,0,,,,,no_scope_candidates
control_point,100019,100019,SWAMI,NULL,CP Swami,5,CPCTL3,control,0;1;100019,0;1;100019,1,code_line_station_control_point,0,1,100019,C,,,,,,0,,,,,no_scope_candidates
control_point,100019,100019,SWAMI,NULL,CP Swami,5,CPCTL4,control,0;1;100019,0;1;100019,1,code_line_station_control_point,0,1,100019,C,,,,,,0,,,,,no_scope_candidates
control_point,100019,100019,SWAMI,NULL,CP Swami,5,CPCTL5,control,0;1;100019,0;1;100019,1,code_line_station_control_point,0,1,100019,C,,,,,,0,,,,,no_scope_candidates
