component_family,component_uid,parent_control_point_uid,component_name,component_secondary_name,component_detail_name,component_codeline,reference_column,reference_kind,raw_reference_value,raw_reference_part,part_index,reference_format,code_line_number,code_station_number,control_point_number,bit_position,token_1,token_2,token_3,token_4,expected_word_type,resolved_code_line_number,resolved_code_station_number,resolved_control_point_number,resolved_bp_assignment,resolved_word_type,resolved_mnemonic,resolved_long_name,resolved_bit_type,resolved_assignment_uid,match_status,resolution_method,is_default_zero_reference
track,100524,100033,3TK,MT2,XO,5,QCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100524,100033,3TK,MT2,XO,5,SCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100524,100033,3TK,MT2,XO,5,SIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
track,100524,100033,3TK,MT2,XO,5,TCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100524,100033,3TK,MT2,XO,5,TIND,indication,0;1;100031;0005,0;1;100031;0005,1,code_line_station_control_point_bit,0,1,100031,5,0,1,100031,0005,I,,,,,,,,,,unresolved,,False
track,100524,100033,3TK,MT2,XO,5,TrackLockBit,unknown,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,,,,,,,,,,,default_zero,,True
track,100525,100033,3TK,MT2,XO,5,DerailmentDetectorCtlBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
track,100525,100033,3TK,MT2,XO,5,DerailmentDetectorIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
track,100525,100033,3TK,MT2,XO,5,PCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100525,100033,3TK,MT2,XO,5,PIND,indication,18;1;100033;0005,18;1;100033;0005,1,code_line_station_control_point_bit,18,1,100033,5,18,1,100033,0005,I,5,1,100033,18,I,3TK,3 OS TRACK INDICATION,None,0DB68C0A-63C7-475F-B0AD-31F147D01A20,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
track,100525,100033,3TK,MT2,XO,5,QCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100525,100033,3TK,MT2,XO,5,SCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100525,100033,3TK,MT2,XO,5,SIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
track,100525,100033,3TK,MT2,XO,5,TCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100525,100033,3TK,MT2,XO,5,TIND,indication,0;1;100031;0005,0;1;100031;0005,1,code_line_station_control_point_bit,0,1,100031,5,0,1,100031,0005,I,,,,,,,,,,unresolved,,False
track,100525,100033,3TK,MT2,XO,5,TrackLockBit,unknown,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,,,,,,,,,,,default_zero,,True
track,100526,100033,3TK,MT2,MT2,5,DerailmentDetectorCtlBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
track,100526,100033,3TK,MT2,MT2,5,DerailmentDetectorIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
track,100526,100033,3TK,MT2,MT2,5,PCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100526,100033,3TK,MT2,MT2,5,PIND,indication,18;1;100033;0005,18;1;100033;0005,1,code_line_station_control_point_bit,18,1,100033,5,18,1,100033,0005,I,5,1,100033,18,I,3TK,3 OS TRACK INDICATION,None,0DB68C0A-63C7-475F-B0AD-31F147D01A20,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
track,100526,100033,3TK,MT2,MT2,5,QCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100526,100033,3TK,MT2,MT2,5,SCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100526,100033,3TK,MT2,MT2,5,SIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
track,100526,100033,3TK,MT2,MT2,5,TCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100526,100033,3TK,MT2,MT2,5,TIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
track,100526,100033,3TK,MT2,MT2,5,TrackLockBit,unknown,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,,,,,,,,,,,default_zero,,True
track,100527,100033,3TK,MT2,MT2,5,DerailmentDetectorCtlBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
track,100527,100033,3TK,MT2,MT2,5,DerailmentDetectorIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
track,100527,100033,3TK,MT2,MT2,5,PCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100527,100033,3TK,MT2,MT2,5,PIND,indication,18;1;100033;0005,18;1;100033;0005,1,code_line_station_control_point_bit,18,1,100033,5,18,1,100033,0005,I,5,1,100033,18,I,3TK,3 OS TRACK INDICATION,None,0DB68C0A-63C7-475F-B0AD-31F147D01A20,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
track,100527,100033,3TK,MT2,MT2,5,QCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100527,100033,3TK,MT2,MT2,5,SCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100527,100033,3TK,MT2,MT2,5,SIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
track,100527,100033,3TK,MT2,MT2,5,TCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100527,100033,3TK,MT2,MT2,5,TIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
track,100527,100033,3TK,MT2,MT2,5,TrackLockBit,unknown,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,,,,,,,,,,,default_zero,,True
track,100532,100033,1TK,MT1,TO,5,DerailmentDetectorCtlBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
track,100532,100033,1TK,MT1,TO,5,DerailmentDetectorIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
track,100532,100033,1TK,MT1,TO,5,PCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100532,100033,1TK,MT1,TO,5,PIND,indication,2;1;100033;0005,2;1;100033;0005,1,code_line_station_control_point_bit,2,1,100033,5,2,1,100033,0005,I,5,1,100033,2,I,1TK,1 OS TRACK INDICATION,None,F30E16F3-C8DA-419E-9263-9392DCBF17C6,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
track,100532,100033,1TK,MT1,TO,5,QCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100532,100033,1TK,MT1,TO,5,SCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100532,100033,1TK,MT1,TO,5,SIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
track,100532,100033,1TK,MT1,TO,5,TCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100532,100033,1TK,MT1,TO,5,TIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
track,100532,100033,1TK,MT1,TO,5,TrackLockBit,unknown,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,,,,,,,,,,,default_zero,,True
track,100534,100033,1TK,MT1,TO,5,DerailmentDetectorCtlBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
track,100534,100033,1TK,MT1,TO,5,DerailmentDetectorIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
track,100534,100033,1TK,MT1,TO,5,PCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100534,100033,1TK,MT1,TO,5,PIND,indication,2;1;100033;0005,2;1;100033;0005,1,code_line_station_control_point_bit,2,1,100033,5,2,1,100033,0005,I,5,1,100033,2,I,1TK,1 OS TRACK INDICATION,None,F30E16F3-C8DA-419E-9263-9392DCBF17C6,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
track,100534,100033,1TK,MT1,TO,5,QCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100534,100033,1TK,MT1,TO,5,SCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100534,100033,1TK,MT1,TO,5,SIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
track,100534,100033,1TK,MT1,TO,5,TCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100534,100033,1TK,MT1,TO,5,TIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
track,100534,100033,1TK,MT1,TO,5,TrackLockBit,unknown,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,,,,,,,,,,,default_zero,,True
track,100536,100033,3TK,MT2,TO,5,DerailmentDetectorCtlBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
track,100536,100033,3TK,MT2,TO,5,DerailmentDetectorIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
track,100536,100033,3TK,MT2,TO,5,PCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100536,100033,3TK,MT2,TO,5,PIND,indication,18;1;100033;0005,18;1;100033;0005,1,code_line_station_control_point_bit,18,1,100033,5,18,1,100033,0005,I,5,1,100033,18,I,3TK,3 OS TRACK INDICATION,None,0DB68C0A-63C7-475F-B0AD-31F147D01A20,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
track,100536,100033,3TK,MT2,TO,5,QCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100536,100033,3TK,MT2,TO,5,SCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100536,100033,3TK,MT2,TO,5,SIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
track,100536,100033,3TK,MT2,TO,5,TCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100536,100033,3TK,MT2,TO,5,TIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
track,100536,100033,3TK,MT2,TO,5,TrackLockBit,unknown,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,,,,,,,,,,,default_zero,,True
track,100537,100033,3TK,MT2,TO,5,DerailmentDetectorCtlBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
track,100537,100033,3TK,MT2,TO,5,DerailmentDetectorIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
track,100537,100033,3TK,MT2,TO,5,PCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100537,100033,3TK,MT2,TO,5,PIND,indication,18;1;100033;0005,18;1;100033;0005,1,code_line_station_control_point_bit,18,1,100033,5,18,1,100033,0005,I,5,1,100033,18,I,3TK,3 OS TRACK INDICATION,None,0DB68C0A-63C7-475F-B0AD-31F147D01A20,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
track,100537,100033,3TK,MT2,TO,5,QCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100537,100033,3TK,MT2,TO,5,SCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100537,100033,3TK,MT2,TO,5,SIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
track,100537,100033,3TK,MT2,TO,5,TCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100537,100033,3TK,MT2,TO,5,TIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
track,100537,100033,3TK,MT2,TO,5,TrackLockBit,unknown,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,,,,,,,,,,,default_zero,,True
track,100538,100033,1TK,MT1,MT1,5,DerailmentDetectorCtlBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
track,100538,100033,1TK,MT1,MT1,5,DerailmentDetectorIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
track,100538,100033,1TK,MT1,MT1,5,PCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100538,100033,1TK,MT1,MT1,5,PIND,indication,2;1;100033;0005,2;1;100033;0005,1,code_line_station_control_point_bit,2,1,100033,5,2,1,100033,0005,I,5,1,100033,2,I,1TK,1 OS TRACK INDICATION,None,F30E16F3-C8DA-419E-9263-9392DCBF17C6,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
track,100538,100033,1TK,MT1,MT1,5,QCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100538,100033,1TK,MT1,MT1,5,SCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100538,100033,1TK,MT1,MT1,5,SIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
track,100538,100033,1TK,MT1,MT1,5,TCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100538,100033,1TK,MT1,MT1,5,TIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
track,100538,100033,1TK,MT1,MT1,5,TrackLockBit,unknown,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,,,,,,,,,,,default_zero,,True
track,100539,100033,3TK,MT2,MT2,5,DerailmentDetectorCtlBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
track,100539,100033,3TK,MT2,MT2,5,DerailmentDetectorIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
track,100539,100033,3TK,MT2,MT2,5,PCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100539,100033,3TK,MT2,MT2,5,PIND,indication,18;1;100033;0005,18;1;100033;0005,1,code_line_station_control_point_bit,18,1,100033,5,18,1,100033,0005,I,5,1,100033,18,I,3TK,3 OS TRACK INDICATION,None,0DB68C0A-63C7-475F-B0AD-31F147D01A20,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
track,100539,100033,3TK,MT2,MT2,5,QCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100539,100033,3TK,MT2,MT2,5,SCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100539,100033,3TK,MT2,MT2,5,SIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
track,100539,100033,3TK,MT2,MT2,5,TCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100539,100033,3TK,MT2,MT2,5,TIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
track,100539,100033,3TK,MT2,MT2,5,TrackLockBit,unknown,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,,,,,,,,,,,default_zero,,True
track,100540,100033,2WBAK,MT1,STATION1,5,DerailmentDetectorCtlBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
track,100540,100033,2WBAK,MT1,STATION1,5,DerailmentDetectorIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
track,100540,100033,2WBAK,MT1,STATION1,5,PCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100540,100033,2WBAK,MT1,STATION1,5,PIND,indication,6;1;100033;0005,6;1;100033;0005,1,code_line_station_control_point_bit,6,1,100033,5,6,1,100033,0005,I,5,1,100033,6,I,2WBAK,2WBAK,None,81EC05DB-CB5C-417C-B7DF-E8B7ADD3731D,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
track,100540,100033,2WBAK,MT1,STATION1,5,QCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100540,100033,2WBAK,MT1,STATION1,5,SCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100540,100033,2WBAK,MT1,STATION1,5,SIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
track,100540,100033,2WBAK,MT1,STATION1,5,TCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100540,100033,2WBAK,MT1,STATION1,5,TIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
track,100540,100033,2WBAK,MT1,STATION1,5,TrackLockBit,unknown,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,,,,,,,,,,,default_zero,,True
track,100541,100033,2WAAK,MT2,STATION2,5,DerailmentDetectorCtlBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
track,100541,100033,2WAAK,MT2,STATION2,5,DerailmentDetectorIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
track,100541,100033,2WAAK,MT2,STATION2,5,PCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100541,100033,2WAAK,MT2,STATION2,5,PIND,indication,4;1;100033;0005,4;1;100033;0005,1,code_line_station_control_point_bit,4,1,100033,5,4,1,100033,0005,I,5,1,100033,4,I,2WAAK,2WAAK,None,B01CBF9C-7062-419D-ABB1-BF861BD34420,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
track,100541,100033,2WAAK,MT2,STATION2,5,QCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100541,100033,2WAAK,MT2,STATION2,5,SCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100541,100033,2WAAK,MT2,STATION2,5,SIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
track,100541,100033,2WAAK,MT2,STATION2,5,TCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100541,100033,2WAAK,MT2,STATION2,5,TIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
track,100541,100033,2WAAK,MT2,STATION2,5,TrackLockBit,unknown,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,,,,,,,,,,,default_zero,,True
track,100542,100033,4WAAK,MT3,STATION3,5,DerailmentDetectorCtlBit,control,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,C,,,,,,,,,,default_zero,,True
track,100542,100033,4WAAK,MT3,STATION3,5,DerailmentDetectorIndBit,indication,0;0;0;0,0;0;0;0,1,default_zero,,,,,0,0,0,0,I,,,,,,,,,,default_zero,,True
track,100542,100033,4WAAK,MT3,STATION3,5,PCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100542,100033,4WAAK,MT3,STATION3,5,PIND,indication,12;1;100033;0005,12;1;100033;0005,1,code_line_station_control_point_bit,12,1,100033,5,12,1,100033,0005,I,5,1,100033,12,I,4WAAK,4WAAK,None,4842EF69-3A33-4EA9-A278-6891F0DBF605,resolved,inferred_bp_assignment_station_control_point_with_trailing_code_line,False
track,100542,100033,4WAAK,MT3,STATION3,5,QCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100542,100033,4WAAK,MT3,STATION3,5,SCTL,control,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,C,,,,,,,,,,unresolved,,False
track,100542,100033,4WAAK,MT3,STATION3,5,SIND,indication,0;1;100033;0005,0;1;100033;0005,1,code_line_station_control_point_bit,0,1,100033,5,0,1,100033,0005,I,,,,,,,,,,unresolved,,False
