route_guid,system_uid,control_point_uid,control_point_name,entry_signal_uid,entry_signal_name,exit_signal_uid,exit_signal_name,switch_uid,switch_name,switch_tooltip_name,required_state,switch_order,switch_list_raw
098@100,94F5C82803,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100257,2E-SIGNAL,100275,3-SWITCH,3-SWITCH,FALSE,7,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;FALSE
099@100,C1EED5A0B8,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100258,4E-SIGNAL,100779,1-SWITCH,1-SWITCH,FALSE,1,100779;1-SWITCH;FALSE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
099@100,C1EED5A0B8,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100258,4E-SIGNAL,100773,5-SWITCH,5X,TRUE,2,100779;1-SWITCH;FALSE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
099@100,C1EED5A0B8,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100258,4E-SIGNAL,100756,5-SWITCH,5-SWITCH,TRUE,3,100779;1-SWITCH;FALSE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
099@100,C1EED5A0B8,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100258,4E-SIGNAL,100735,7-SWITCH,7-SWITCH,TRUE,4,100779;1-SWITCH;FALSE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
099@100,C1EED5A0B8,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100258,4E-SIGNAL,100732,7-SWITCH,7X,TRUE,5,100779;1-SWITCH;FALSE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
099@100,C1EED5A0B8,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100258,4E-SIGNAL,100275,3-SWITCH,3-SWITCH,TRUE,6,100779;1-SWITCH;FALSE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
099@100,C1EED5A0B8,100013,ESCONDIDO JCT,100288,2W-SIGNAL,100258,4E-SIGNAL,100286,3-SWITCH,3X,TRUE,7,100779;1-SWITCH;FALSE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
100@100,C38C8F5CA6,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100258,4E-SIGNAL,100782,1-SWITCH,1X,TRUE,1,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
100@100,C38C8F5CA6,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100258,4E-SIGNAL,100779,1-SWITCH,1-SWITCH,TRUE,2,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
100@100,C38C8F5CA6,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100258,4E-SIGNAL,100773,5-SWITCH,5X,TRUE,3,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
100@100,C38C8F5CA6,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100258,4E-SIGNAL,100756,5-SWITCH,5-SWITCH,TRUE,4,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
100@100,C38C8F5CA6,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100258,4E-SIGNAL,100735,7-SWITCH,7-SWITCH,TRUE,5,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
100@100,C38C8F5CA6,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100258,4E-SIGNAL,100732,7-SWITCH,7X,TRUE,6,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
100@100,C38C8F5CA6,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100258,4E-SIGNAL,100275,3-SWITCH,3-SWITCH,TRUE,7,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
100@100,C38C8F5CA6,100013,ESCONDIDO JCT,100264,4W-SIGNAL,100258,4E-SIGNAL,100286,3-SWITCH,3X,TRUE,8,100782;1-SWITCH;TRUE|100779;1-SWITCH;TRUE|100773;5-SWITCH;TRUE|100756;5-SWITCH;TRUE|100735;7-SWITCH;TRUE|100732;7-SWITCH;TRUE|100275;3-SWITCH;TRUE|100286;3-SWITCH;TRUE
109@100,7F2C37F196,100013,ESCONDIDO JCT,100257,2E-SIGNAL,100288,2W-SIGNAL,100275,3-SWITCH,3-SWITCH,FALSE,1,100275;3-SWITCH;FALSE|100732;7-SWITCH;FALSE|100773;5-SWITCH;FALSE|100779;1-SWITCH;FALSE
109@100,7F2C37F196,100013,ESCONDIDO JCT,100257,2E-SIGNAL,100288,2W-SIGNAL,100732,7-SWITCH,7X,FALSE,2,100275;3-SWITCH;FALSE|100732;7-SWITCH;FALSE|100773;5-SWITCH;FALSE|100779;1-SWITCH;FALSE
109@100,7F2C37F196,100013,ESCONDIDO JCT,100257,2E-SIGNAL,100288,2W-SIGNAL,100773,5-SWITCH,5X,FALSE,3,100275;3-SWITCH;FALSE|100732;7-SWITCH;FALSE|100773;5-SWITCH;FALSE|100779;1-SWITCH;FALSE
109@100,7F2C37F196,100013,ESCONDIDO JCT,100257,2E-SIGNAL,100288,2W-SIGNAL,100779,1-SWITCH,1-SWITCH,FALSE,4,100275;3-SWITCH;FALSE|100732;7-SWITCH;FALSE|100773;5-SWITCH;FALSE|100779;1-SWITCH;FALSE
110@100,CB1F7B6F49,100013,ESCONDIDO JCT,100258,4E-SIGNAL,100264,4W-SIGNAL,100286,3-SWITCH,3X,FALSE,1,100286;3-SWITCH;FALSE|100782;1-SWITCH;FALSE
110@100,CB1F7B6F49,100013,ESCONDIDO JCT,100258,4E-SIGNAL,100264,4W-SIGNAL,100782,1-SWITCH,1X,FALSE,2,100286;3-SWITCH;FALSE|100782;1-SWITCH;FALSE
138@100,AEB9A64C59,100013,ESCONDIDO JCT,100738,6E-SIGNAL,100277,6W-SIGNAL,100735,7-SWITCH,7-SWITCH,FALSE,1,100735;7-SWITCH;FALSE|100756;5-SWITCH;FALSE
138@100,AEB9A64C59,100013,ESCONDIDO JCT,100738,6E-SIGNAL,100277,6W-SIGNAL,100756,5-SWITCH,5-SWITCH,FALSE,2,100735;7-SWITCH;FALSE|100756;5-SWITCH;FALSE
157@100,8A2ACAB89D,100013,ESCONDIDO JCT,100257,2E-SIGNAL,100277,6W-SIGNAL,100275,3-SWITCH,3-SWITCH,FALSE,1,100275;3-SWITCH;FALSE|100732;7-SWITCH;TRUE|100735;7-SWITCH;TRUE|100756;5-SWITCH;FALSE
157@100,8A2ACAB89D,100013,ESCONDIDO JCT,100257,2E-SIGNAL,100277,6W-SIGNAL,100732,7-SWITCH,7X,TRUE,2,100275;3-SWITCH;FALSE|100732;7-SWITCH;TRUE|100735;7-SWITCH;TRUE|100756;5-SWITCH;FALSE
157@100,8A2ACAB89D,100013,ESCONDIDO JCT,100257,2E-SIGNAL,100277,6W-SIGNAL,100735,7-SWITCH,7-SWITCH,TRUE,3,100275;3-SWITCH;FALSE|100732;7-SWITCH;TRUE|100735;7-SWITCH;TRUE|100756;5-SWITCH;FALSE
157@100,8A2ACAB89D,100013,ESCONDIDO JCT,100257,2E-SIGNAL,100277,6W-SIGNAL,100756,5-SWITCH,5-SWITCH,FALSE,4,100275;3-SWITCH;FALSE|100732;7-SWITCH;TRUE|100735;7-SWITCH;TRUE|100756;5-SWITCH;FALSE
158@100,A88C68062B,100013,ESCONDIDO JCT,100257,2E-SIGNAL,100264,4W-SIGNAL,100275,3-SWITCH,3-SWITCH,FALSE,1,100275;3-SWITCH;FALSE|100732;7-SWITCH;FALSE|100773;5-SWITCH;FALSE|100779;1-SWITCH;TRUE|100782;1-SWITCH;TRUE
158@100,A88C68062B,100013,ESCONDIDO JCT,100257,2E-SIGNAL,100264,4W-SIGNAL,100732,7-SWITCH,7X,FALSE,2,100275;3-SWITCH;FALSE|100732;7-SWITCH;FALSE|100773;5-SWITCH;FALSE|100779;1-SWITCH;TRUE|100782;1-SWITCH;TRUE
158@100,A88C68062B,100013,ESCONDIDO JCT,100257,2E-SIGNAL,100264,4W-SIGNAL,100773,5-SWITCH,5X,FALSE,3,100275;3-SWITCH;FALSE|100732;7-SWITCH;FALSE|100773;5-SWITCH;FALSE|100779;1-SWITCH;TRUE|100782;1-SWITCH;TRUE
158@100,A88C68062B,100013,ESCONDIDO JCT,100257,2E-SIGNAL,100264,4W-SIGNAL,100779,1-SWITCH,1-SWITCH,TRUE,4,100275;3-SWITCH;FALSE|100732;7-SWITCH;FALSE|100773;5-SWITCH;FALSE|100779;1-SWITCH;TRUE|100782;1-SWITCH;TRUE
158@100,A88C68062B,100013,ESCONDIDO JCT,100257,2E-SIGNAL,100264,4W-SIGNAL,100782,1-SWITCH,1X,TRUE,5,100275;3-SWITCH;FALSE|100732;7-SWITCH;FALSE|100773;5-SWITCH;FALSE|100779;1-SWITCH;TRUE|100782;1-SWITCH;TRUE
159@100,ADCD994A02,100013,ESCONDIDO JCT,100258,4E-SIGNAL,100288,2W-SIGNAL,100286,3-SWITCH,3X,TRUE,1,100286;3-SWITCH;TRUE|100275;3-SWITCH;TRUE|100732;7-SWITCH;FALSE|100773;5-SWITCH;FALSE|100779;1-SWITCH;FALSE
159@100,ADCD994A02,100013,ESCONDIDO JCT,100258,4E-SIGNAL,100288,2W-SIGNAL,100275,3-SWITCH,3-SWITCH,TRUE,2,100286;3-SWITCH;TRUE|100275;3-SWITCH;TRUE|100732;7-SWITCH;FALSE|100773;5-SWITCH;FALSE|100779;1-SWITCH;FALSE
159@100,ADCD994A02,100013,ESCONDIDO JCT,100258,4E-SIGNAL,100288,2W-SIGNAL,100732,7-SWITCH,7X,FALSE,3,100286;3-SWITCH;TRUE|100275;3-SWITCH;TRUE|100732;7-SWITCH;FALSE|100773;5-SWITCH;FALSE|100779;1-SWITCH;FALSE
159@100,ADCD994A02,100013,ESCONDIDO JCT,100258,4E-SIGNAL,100288,2W-SIGNAL,100773,5-SWITCH,5X,FALSE,4,100286;3-SWITCH;TRUE|100275;3-SWITCH;TRUE|100732;7-SWITCH;FALSE|100773;5-SWITCH;FALSE|100779;1-SWITCH;FALSE
159@100,ADCD994A02,100013,ESCONDIDO JCT,100258,4E-SIGNAL,100288,2W-SIGNAL,100779,1-SWITCH,1-SWITCH,FALSE,5,100286;3-SWITCH;TRUE|100275;3-SWITCH;TRUE|100732;7-SWITCH;FALSE|100773;5-SWITCH;FALSE|100779;1-SWITCH;FALSE
178@100,1656228380,100013,ESCONDIDO JCT,100738,6E-SIGNAL,100288,2W-SIGNAL,100735,7-SWITCH,7-SWITCH,FALSE,1,100735;7-SWITCH;FALSE|100756;5-SWITCH;TRUE|100773;5-SWITCH;TRUE|100779;1-SWITCH;FALSE
178@100,1656228380,100013,ESCONDIDO JCT,100738,6E-SIGNAL,100288,2W-SIGNAL,100756,5-SWITCH,5-SWITCH,TRUE,2,100735;7-SWITCH;FALSE|100756;5-SWITCH;TRUE|100773;5-SWITCH;TRUE|100779;1-SWITCH;FALSE
178@100,1656228380,100013,ESCONDIDO JCT,100738,6E-SIGNAL,100288,2W-SIGNAL,100773,5-SWITCH,5X,TRUE,3,100735;7-SWITCH;FALSE|100756;5-SWITCH;TRUE|100773;5-SWITCH;TRUE|100779;1-SWITCH;FALSE
178@100,1656228380,100013,ESCONDIDO JCT,100738,6E-SIGNAL,100288,2W-SIGNAL,100779,1-SWITCH,1-SWITCH,FALSE,4,100735;7-SWITCH;FALSE|100756;5-SWITCH;TRUE|100773;5-SWITCH;TRUE|100779;1-SWITCH;FALSE
185@100,6793BF48E0,100013,ESCONDIDO JCT,100257,2E-SIGNAL,100288,2W-SIGNAL,100275,3-SWITCH,3-SWITCH,FALSE,1,100275;3-SWITCH;FALSE|100732;7-SWITCH;TRUE|100735;7-SWITCH;TRUE|100756;5-SWITCH;TRUE|100773;5-SWITCH;TRUE|100779;1-SWITCH;FALSE
185@100,6793BF48E0,100013,ESCONDIDO JCT,100257,2E-SIGNAL,100288,2W-SIGNAL,100732,7-SWITCH,7X,TRUE,2,100275;3-SWITCH;FALSE|100732;7-SWITCH;TRUE|100735;7-SWITCH;TRUE|100756;5-SWITCH;TRUE|100773;5-SWITCH;TRUE|100779;1-SWITCH;FALSE
