database_name,table_name,column_name,ordinal_position,data_type,row_count,non_empty_count,empty_count,distinct_non_empty_count,max_length,sample_values,profile_source_csv
tmdsDatabaseStatic,tblCompSignals,Blocking,28,,165,165,0,1,4,True,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,CallOn,29,,165,165,0,2,5,False|True,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,InTimeType,30,,165,165,0,2,9,INTIMEBIT|OPPOSING,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,InTimeBit,31,,165,165,0,78,11,10;1;100001|10;1;100003|11;1;100002|12;1;100005|12;1;100002|12;1;100006|11;1;100025|10;1;100009,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,DrillSignal,32,,165,165,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,DrillType,33,,165,165,0,1,4,NULL,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,DrillControl,34,,165,165,0,1,5,0;0;0,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,DrillStop,35,,165,165,0,1,5,0;0;0,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,DrillIndOne,36,,165,165,0,1,5,0;0;0,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,DrillIndTwo,37,,165,165,0,1,5,0;0;0,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,SignalBlockInd,38,,165,165,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,BlockIndBit,39,,165,165,0,1,7,0;0;0;0,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,AutoClearCount,40,,165,165,0,1,1,0,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,PreferredRoutes,41,,165,165,0,1,4,NULL,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,CallOnBit,42,,165,165,0,9,16,0;0;0;0|12;1;100013;0005|14;1;100013;0005|10;1;100013;0005|8;1;100008;0005|22;1;100033;0005|6;1;100033;0005|6;1;100011;0005,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,NoOpposingCheck,43,,165,165,0,1,5,False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,SignalSlotting,44,,165,165,0,2,5,True|False,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,GraphicGroup,45,,165,165,0,1,1,1,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
tmdsDatabaseStatic,tblCompSignals,ScreenRegion,46,,165,165,0,15,2,4|3|5|13|12|8|9|7,exports\raw\sql_foundation\tmdsDatabaseStatic.signal_detail_full.csv
